N_event,t_trig,tP1,tP2,tP3
930,24.654,2038,2038,2037
931,24.686,2038,2038,2037
932,24.702,2038,2038,2038
933,24.718,2038,2038,2038
934,24.735,2038,2038,2038
935,24.75,2038,2038,2037
936,24.766,2038,2038,2038
937,24.798,2038,2038,2038
938,24.814,2038,2038,2038
939,24.83,2038,2038,2038
940,24.846,2031,2037,2037
941,24.862,2038,2038,2037
942,24.879,2037,2037,2037
943,24.91,2038,2038,2037
944,24.926,2038,2037,2037
945,24.942,2037,2037,2037
946,24.958,2038,2038,2038
947,24.974,2038,2038,2037
948,24.99,2038,2037,2037
949,25.006,2037,2037,2037
950,25.038,2037,2037,2037
951,25.054,2038,2037,2037
952,25.07,2038,2038,2037
953,25.086,2038,2037,2037
954,25.102,2038,2038,2038
955,25.118,2038,2037,2037
956,25.15,2038,2038,2038
957,25.166,2038,2038,2037
958,25.182,2038,2037,2037
959,25.198,2038,2038,2038
960,25.214,2038,2038,2037
961,25.23,2038,2038,2038
962,25.262,2038,2038,2038
963,25.278,2037,2037,2037
964,25.294,2038,2038,2038
965,25.31,2038,2038,2038
966,25.326,2038,2038,2037
967,25.342,2038,2038,2038
968,25.374,2038,2038,2038
969,25.39,2038,2038,2037
970,25.406,2031,2037,2037
971,25.422,2038,2034,2037
972,25.439,2038,2038,2037
973,25.454,2038,2037,2037
974,25.47,2038,2038,2038
975,25.502,2038,2038,2037
976,25.518,2038,2038,2037
977,25.534,2038,2038,2038
978,25.55,2038,2038,2038
979,25.566,2031,2037,2037
980,25.582,2038,2038,2037
981,25.614,2038,2037,2037
982,25.63,2031,2037,2037
983,25.646,2038,2038,2037
984,25.662,2031,2037,2037
985,25.679,2038,2038,2038
986,25.694,2038,2038,2037
987,25.726,2038,2038,2038
988,25.742,2038,2038,2038
989,25.758,2038,2038,2037
990,25.774,2031,2037,2037
991,25.79,2038,2038,2038
992,25.806,2038,2038,2037
993,25.838,2038,2038,2038
994,25.854,2037,2037,2037
995,25.87,2038,2038,2038
996,25.886,2038,2038,2038
997,25.902,2038,2038,2037
998,25.918,2038,2037,2037
999,25.934,2037,2037,2037
1000,25.966,2038,2038,2037
1001,25.983,2038,2038,2037
1002,25.998,2038,2038,2038
1003,26.015,2038,2038,2037
1004,26.03,2038,2038,2037
1005,26.046,2038,2037,2037
1006,26.079,2038,2037,2037
1007,26.094,2038,2038,2038
1008,26.11,2038,2038,2038
1009,26.126,2038,2034,2037
1010,26.142,2038,2034,2037
1011,26.158,2038,2038,2037
1012,26.19,2037,2037,2037
1013,26.206,2038,2038,2037
1014,26.222,2038,2038,2038
1015,26.238,2038,2038,2038
1016,26.254,2038,2038,2037
1017,26.27,2038,2038,2037
1018,26.302,2038,2037,2037
1019,26.318,2037,2037,2037
1020,26.334,2038,2038,2037
1021,26.35,2038,2038,2038
1022,26.366,2038,2038,2038
1023,26.382,2038,2038,2037
1024,26.398,2038,2038,2037
1025,26.431,2038,2038,2038
1026,26.446,2037,2037,2037
1027,26.462,2038,2038,2038
1028,26.479,2038,2038,2038
1029,26.494,2038,2038,2038
1030,26.51,2038,2038,2037
1031,26.542,2038,2038,2037
1032,26.558,2038,2038,2037
1033,26.574,2038,2038,2037
1034,26.59,2038,2037,2037
1035,26.606,2038,2038,2037
1036,26.622,2037,2037,2037
1037,26.654,2038,2038,2038
1038,26.67,2037,2037,2037
1039,26.686,2038,2038,2038
1040,26.702,2037,2037,2037
1041,26.718,2038,2038,2037
1042,26.734,2037,2037,2037
1043,26.766,2038,2034,2037
1044,26.782,2038,2038,2038
1045,26.799,2038,2038,2038
1046,26.814,2037,2037,2037
1047,26.83,2038,2038,2037
1048,26.846,2038,2038,2038
1049,26.862,2038,2037,2037
1050,26.894,2038,2038,2038
1051,26.91,2038,2038,2037
1052,26.926,2038,2038,2037
1053,26.942,2038,2038,2037
1054,26.958,2038,2038,2037
1055,26.974,2037,2037,2037
1056,27.006,2038,2038,2037
1057,27.022,2038,2038,2037
1058,27.038,2037,2037,2037
1059,27.054,2038,2038,2037
1060,27.07,2038,2038,2037
1061,27.086,2031,2037,2037
1062,27.118,2038,2038,2037
1063,27.134,2038,2038,2037
1064,27.15,2038,2038,2037
1065,27.166,2037,2037,2037
1066,27.183,2038,2038,2037
1067,27.198,2038,2038,2038
1068,27.23,2037,2037,2037
1069,27.246,2038,2034,2037
1070,27.262,2038,2037,2037
1071,27.279,2038,2038,2037
1072,27.294,2038,2038,2038
1073,27.311,2038,2038,2038
1074,27.326,2038,2038,2037
1075,27.358,2038,2038,2038
1076,27.374,2038,2038,2037
1077,27.39,2037,2037,2037
1078,27.406,2038,2038,2038
1079,27.422,2038,2038,2038
1080,27.438,2038,2038,2038
