N_event,t_trig,tP1,tP2,tP3
930,17.855,3744,3750,3750
931,17.871,3751,3750,3750
932,17.903,3751,3750,3750
933,17.919,3751,3751,3751
934,17.935,3749,3749,3749
935,17.951,3745,3751,3751
936,17.967,3751,3751,3751
937,17.983,3751,3751,3751
938,17.999,3751,3751,3751
939,18.031,3744,3750,3750
940,18.047,3751,3751,3751
941,18.063,3751,3750,3750
942,18.079,3750,3750,3749
943,18.095,3751,3751,3750
944,18.111,3751,3751,3751
945,18.143,3752,3751,3751
946,18.159,3751,3751,3750
947,18.175,3751,3750,3750
948,18.191,3751,3751,3750
949,18.207,3751,3751,3751
950,18.223,3750,3750,3750
951,18.255,3751,3751,3751
952,18.271,3752,3748,3751
953,18.287,3751,3751,3750
954,18.303,3751,3751,3750
955,18.319,3751,3751,3751
956,18.335,3751,3751,3750
957,18.367,3751,3751,3751
958,18.383,3750,3750,3749
959,18.399,3751,3751,3750
960,18.415,3744,3750,3750
961,18.431,3751,3751,3751
962,18.447,3751,3750,3750
963,18.463,3750,3750,3750
964,18.495,3745,3751,3751
965,18.512,3751,3751,3750
966,18.527,3750,3750,3749
967,18.543,3751,3751,3751
968,18.559,3751,3750,3750
969,18.575,3751,3751,3750
970,18.607,3751,3751,3750
971,18.623,3751,3751,3750
972,18.639,3751,3751,3751
973,18.655,3751,3751,3750
974,18.671,3750,3749,3749
975,18.687,3751,3751,3751
976,18.719,3751,3751,3750
977,18.735,3751,3751,3751
978,18.751,3751,3750,3750
979,18.767,3751,3751,3750
980,18.783,3751,3751,3750
981,18.799,3751,3747,3750
982,18.831,3750,3749,3749
983,18.847,3751,3751,3751
984,18.863,3752,3751,3751
985,18.879,3745,3751,3751
986,18.895,3751,3751,3751
987,18.911,3751,3750,3750
988,18.927,3751,3750,3750
989,18.959,3751,3751,3751
990,18.975,3750,3749,3749
991,18.991,3752,3752,3751
992,19.007,3752,3748,3751
993,19.023,3751,3751,3750
994,19.039,3751,3751,3751
995,19.071,3750,3750,3750
996,19.087,3751,3751,3750
997,19.103,3751,3751,3751
998,19.119,3750,3750,3749
999,19.135,3745,3751,3751
1000,19.152,3752,3752,3751
1001,19.183,3751,3751,3750
1002,19.199,3751,3751,3750
1003,19.215,3751,3750,3750
1004,19.231,3751,3751,3751
1005,19.247,3751,3751,3750
1006,19.263,3750,3749,3749
1007,19.295,3751,3751,3750
1008,19.311,3745,3751,3751
1009,19.327,3751,3751,3750
1010,19.343,3751,3751,3750
1011,19.359,3751,3751,3751
1012,19.376,3751,3751,3751
1013,19.391,3751,3751,3751
1014,19.423,3750,3750,3750
1015,19.439,3751,3751,3751
1016,19.455,3751,3751,3751
1017,19.471,3751,3751,3751
1018,19.487,3751,3751,3750
1019,19.503,3751,3751,3751
1020,19.535,3751,3751,3751
1021,19.551,3751,3751,3751
1022,19.567,3747,3749,3749
1023,19.583,3751,3751,3751
1024,19.599,3752,3751,3751
1025,19.615,3751,3751,3751
1026,19.647,3751,3751,3750
1027,19.663,3751,3751,3751
1028,19.679,3751,3751,3750
1029,19.695,3751,3751,3750
1030,19.711,3750,3749,3749
1031,19.727,3752,3751,3751
1032,19.759,3752,3751,3751
1033,19.776,3751,3751,3750
1034,19.791,3744,3750,3750
1035,19.807,3751,3751,3750
1036,19.823,3751,3751,3751
1037,19.839,3751,3751,3751
1038,19.855,3750,3750,3749
1039,20.143,3751,3751,3750
1040,20.159,3750,3750,3749
1041,20.175,3751,3751,3751
1042,20.191,3751,3751,3751
1043,20.223,3751,3751,3751
1044,20.239,3751,3751,3751
1045,20.255,3750,3750,3750
1046,20.271,3751,3751,3751
1047,20.287,3751,3751,3751
1048,20.303,3750,3750,3749
1049,20.319,3751,3751,3751
1050,20.351,3751,3751,3750
1051,20.367,3745,3751,3751
1052,20.383,3751,3747,3750
1053,20.399,3751,3747,3750
1054,20.415,3751,3751,3751
1055,20.431,3751,3751,3750
1056,20.463,3750,3750,3750
1057,20.479,3752,3751,3751
1058,20.495,3751,3751,3751
1059,20.511,3751,3751,3751
1060,20.527,3751,3751,3750
1061,20.543,3751,3751,3751
1062,20.575,3751,3751,3750
1063,20.591,3751,3747,3750
1064,20.607,3749,3749,3749
1065,20.623,3751,3751,3750
1066,20.639,3751,3751,3751
1067,20.655,3751,3751,3750
1068,20.687,3751,3751,3751
1069,20.703,3751,3751,3751
1070,20.719,3751,3751,3751
1071,20.735,3751,3750,3750
1072,20.751,3750,3749,3749
1073,20.767,3751,3751,3751
1074,20.783,3745,3751,3751
1075,20.815,3751,3751,3750
1076,20.831,3751,3750,3750
1077,20.847,3751,3751,3751
1078,20.863,3751,3751,3750
1079,20.879,3751,3751,3751
1080,20.895,3750,3750,3749
1081,20.927,3745,3751,3751
1082,20.943,3751,3751,3750
1083,20.96,3751,3750,3750
1084,20.975,3751,3751,3750
1085,20.991,3750,3750,3750
1086,21.007,3751,3751,3750
1087,21.039,3751,3751,3751
1088,21.055,3750,3750,3750
1089,21.071,3751,3747,3750
1090,21.087,3751,3751,3750
1091,21.103,3751,3751,3750
1092,21.119,3751,3751,3751
1093,21.151,3751,3751,3751
1094,21.167,3752,3751,3751
1095,21.183,3751,3751,3751
1096,21.199,3750,3750,3750
1097,21.215,3752,3751,3751
1098,21.231,3752,3750,3751
1099,21.247,3751,3751,3750
1100,21.279,3751,3751,3751
1101,21.295,3751,3751,3751
1102,21.311,3749,3751,3751
1103,21.327,3751,3751,3751
1104,21.343,3750,3750,3749
1105,21.359,3751,3751,3751
1106,21.391,3751,3751,3750
1107,21.407,3751,3751,3750
1108,21.423,3751,3751,3751
1109,21.439,3751,3751,3750
1110,21.455,3751,3751,3751
1111,21.471,3745,3751,3751
1112,21.503,3750,3746,3749
1113,21.519,3745,3751,3751
1114,21.535,3751,3751,3751
1115,21.551,3751,3751,3751
1116,21.567,3751,3750,3750
1117,21.583,3751,3751,3750
1118,21.615,3751,3751,3751
1119,21.631,3751,3751,3750
1120,21.647,3749,3749,3749
1121,21.663,3751,3751,3751
1122,21.679,3752,3752,3751
1123,21.695,3751,3751,3751
1124,21.711,3751,3751,3751
1125,21.743,3751,3751,3750
