N_event,t_trig,tP1,tP2,tP3
930,19.966,1489,1489,1489
931,19.982,1489,1489,1489
932,19.998,1489,1489,1489
933,20.014,1489,1489,1489
934,20.03,1489,1489,1489
935,20.046,1489,1489,1489
936,20.078,1489,1489,1488
937,20.094,1489,1489,1488
938,20.11,1490,1490,1489
939,20.126,1489,1489,1489
940,20.142,1490,1490,1489
941,20.158,1489,1489,1488
942,20.19,1483,1489,1489
943,20.206,1489,1489,1489
944,20.222,1489,1489,1489
945,20.238,1490,1490,1489
946,20.254,1489,1489,1489
947,20.27,1489,1489,1488
948,20.286,1490,1490,1489
949,20.318,1489,1489,1488
950,20.335,1489,1489,1489
951,20.35,1489,1489,1489
952,20.366,1490,1489,1489
953,20.382,1489,1489,1489
954,20.399,1490,1489,1489
955,20.43,1489,1489,1488
956,20.446,1489,1489,1489
957,20.461,1489,1489,1489
958,20.477,1490,1490,1489
959,20.493,1489,1489,1489
960,20.509,1490,1490,1489
961,20.541,1490,1489,1489
962,20.557,1489,1489,1489
963,20.573,1489,1489,1489
964,20.589,1490,1490,1489
965,20.605,1490,1489,1489
966,20.622,1490,1489,1489
967,20.654,1490,1490,1489
968,20.67,1490,1490,1489
969,20.686,1489,1489,1488
970,20.702,1490,1489,1489
971,20.718,1483,1489,1489
972,20.734,1490,1490,1489
973,20.75,1489,1489,1489
974,20.782,1489,1489,1489
975,20.798,1490,1486,1489
976,20.814,1490,1489,1489
977,20.83,1489,1489,1489
978,20.846,1490,1490,1489
979,20.862,1490,1489,1489
980,20.894,1490,1486,1489
981,20.911,1489,1489,1488
982,20.926,1489,1489,1488
983,20.942,1489,1489,1489
984,20.958,1490,1490,1489
985,20.974,1489,1489,1489
986,21.006,1490,1490,1489
987,21.022,1489,1489,1489
988,21.038,1489,1489,1489
989,21.054,1489,1489,1489
990,21.07,1490,1489,1489
991,21.086,1489,1489,1489
992,21.118,1489,1489,1489
993,21.134,1489,1489,1488
994,21.15,1490,1490,1489
995,21.166,1490,1490,1489
996,21.182,1489,1489,1488
997,21.198,1489,1489,1489
998,21.214,1490,1486,1489
999,21.246,1490,1489,1489
1000,21.262,1489,1489,1488
1001,21.278,1489,1489,1489
1002,21.294,1489,1489,1489
1003,21.311,1489,1489,1489
1004,21.326,1489,1489,1489
1005,21.358,1489,1489,1489
1006,21.374,1483,1489,1489
1007,21.39,1490,1490,1489
1008,21.406,1489,1489,1489
1009,21.422,1489,1489,1489
1010,21.438,1489,1489,1489
1011,21.47,1483,1489,1489
1012,21.486,1489,1489,1488
1013,21.502,1489,1489,1488
1014,21.518,1489,1489,1489
1015,21.534,1489,1489,1489
1016,21.55,1489,1489,1489
1017,21.582,1489,1489,1489
1018,21.598,1489,1489,1489
1019,21.614,1490,1490,1489
1020,21.63,1490,1489,1489
1021,21.646,1490,1490,1489
1022,21.662,1489,1489,1488
1023,21.678,1490,1490,1489
1024,21.71,1490,1489,1489
1025,21.726,1489,1489,1489
1026,21.742,1489,1489,1489
1027,21.758,1489,1489,1488
1028,21.774,1489,1489,1489
1029,21.79,1489,1489,1488
1030,21.822,1489,1489,1489
1031,21.838,1490,1489,1489
