N_event,t_trig,tP1,tP2,tP3
930,18.638,3481,3481,3481
931,18.654,3481,3481,3481
932,18.671,3481,3481,3481
933,18.686,3482,3482,3481
934,18.718,3482,3481,3481
935,18.734,3481,3481,3481
936,18.75,3481,3480,3480
937,18.766,3482,3482,3481
938,18.782,3481,3481,3481
939,18.798,3482,3482,3481
940,18.83,3481,3481,3481
941,18.846,3482,3481,3481
942,18.862,3481,3481,3480
943,18.878,3482,3481,3481
944,18.894,3480,3479,3479
945,18.91,3481,3481,3481
946,18.942,3479,3481,3481
947,18.958,3481,3481,3480
948,18.974,3482,3478,3481
949,18.99,3482,3481,3481
950,19.007,3482,3481,3481
951,19.022,3481,3481,3481
952,19.054,3480,3479,3479
953,19.071,3481,3481,3481
954,19.087,3482,3482,3481
955,19.102,3482,3482,3481
956,19.118,3482,3481,3481
957,19.134,3481,3481,3481
958,19.15,3482,3482,3481
959,19.182,3482,3481,3481
960,19.198,3479,3479,3479
961,19.214,3481,3477,3480
962,19.23,3481,3481,3481
963,19.247,3481,3481,3481
964,19.262,3482,3482,3481
965,19.294,3481,3481,3481
966,19.31,3482,3481,3481
967,19.326,3482,3482,3481
968,19.342,3480,3480,3479
969,19.358,3481,3481,3481
970,19.374,3482,3481,3481
971,19.407,3481,3481,3481
972,19.422,3481,3481,3481
973,19.438,3481,3481,3481
974,19.454,3481,3481,3481
975,19.47,3482,3478,3481
976,19.486,3480,3480,3480
977,19.518,3481,3481,3480
978,19.534,3482,3478,3481
979,19.55,3481,3481,3481
980,19.566,3475,3481,3481
981,19.582,3481,3481,3481
982,19.598,3481,3481,3481
983,19.614,3481,3481,3481
984,19.646,3480,3480,3480
985,19.662,3481,3481,3480
986,19.678,3481,3481,3480
987,19.694,3481,3481,3480
988,19.71,3482,3482,3481
989,19.726,3481,3481,3481
990,19.758,3481,3481,3480
991,19.774,3482,3482,3481
992,19.79,3480,3480,3479
993,19.806,3481,3481,3481
994,19.822,3481,3481,3480
995,19.838,3481,3481,3480
996,19.87,3482,3482,3481
997,19.886,3481,3481,3481
998,19.902,3482,3482,3481
999,19.918,3482,3482,3481
1000,19.935,3480,3480,3479
1001,19.95,3481,3481,3481
1002,19.982,3481,3481,3481
1003,19.998,3481,3481,3481
1004,20.014,3481,3481,3481
1005,20.03,3482,3482,3481
1006,20.046,3481,3481,3481
1007,20.062,3481,3481,3481
1008,20.078,3480,3480,3480
1009,20.11,3481,3481,3480
1010,20.127,3482,3481,3481
1011,20.142,3482,3482,3481
1012,20.158,3479,3481,3481
1013,20.174,3481,3481,3481
1014,20.19,3481,3481,3481
1015,20.222,3481,3481,3481
1016,20.238,3473,3479,3479
1017,20.254,3482,3482,3481
1018,20.27,3482,3482,3481
1019,20.286,3481,3481,3480
1020,20.302,3482,3482,3481
1021,20.334,3481,3481,3481
1022,20.35,3481,3481,3481
1023,20.366,3481,3481,3481
1024,20.383,3481,3480,3480
1025,20.398,3482,3482,3481
1026,20.414,3482,3482,3481
1027,20.446,3482,3481,3481
1028,20.462,3482,3481,3481
1029,20.478,3482,3482,3481
1030,20.494,3482,3478,3481
1031,20.51,3482,3481,3481
1032,20.527,3480,3480,3480
1033,20.542,3479,3481,3481
1034,20.574,3482,3481,3481
1035,20.59,3481,3481,3481
1036,20.606,3482,3482,3481
1037,20.623,3481,3481,3480
1038,20.639,3481,3481,3481
1039,20.654,3481,3481,3481
1040,20.686,3480,3480,3479
