N_event,t_trig,tP2
1701362,607528.476,1800
1701363,607528.54,194
1701464,607562.17,1361
1701574,607601.305,1008
1701850,607700.151,595
1702077,607774.757,229
1702234,607833.828,214
1702236,607834.308,287
1702573,607967.312,183
1702675,608002.479,387
1702714,608018.751,980
1702817,608060.062,179
1702859,608075.517,1672
1702895,608090.253,2610
1703057,608151.163,25
1703295,608238.968,120
1703339,608251.912,1431
1703915,608463.603,1351
1704096,608521.411,312
1704100,608522.354,1274
1704158,608540.337,781
1704186,608550.096,136
1704248,608573.312,192
1704341,608608.671,10
1704487,608662.494,160
1704517,608673.533,3721
1704612,608710.621,824
1704792,608775.963,2257
1704889,608811.675,549
1705189,608916.343,90
1705282,608948.535,352
1705570,609047.444,612
1705609,609064.148,394
1705613,609065.876,79
1705788,609128.226,968
1705913,609179.425,2404
1706175,609277.998,69
1707013,609594.95,271
1707090,609622.357,204
1707496,609768.466,1203
1707575,609799.761,1018
1707638,609827.392,530
1707695,609845.536,139
1707958,609945.773,13
1708008,609961.581,289
1708036,609970.237,1413
1708038,609970.557,2940
1708188,610039.659,1039
1708235,610055.483,722
1708256,610063.003,479
1708350,610099.289,63
1708382,610112.73,137
1708447,610137.209,1044
1708667,610218.758,48
1708808,610268.736,211
1708882,610296.613,1225
1708930,610313.188,1065
1709126,610381.25,675
1709128,610381.41,230
1709335,610453.968,44
1709393,610471.776,656
1709424,610482.768,112
1709425,610482.832,214
1709863,610634.124,180
1709885,610641.996,2204
1709906,610652.555,992
1710004,610676.202,70
1710084,610703.066,1476
1710208,610743.513,582
1710261,610761.064,174
1710479,610840.647,800
1710657,610910.245,187
1710871,610991.315,203
1711054,611048.386,1467
1711163,611085.185,13
1711190,611093.568,673
1711432,611190.926,84
1712028,611399.785,2402
1712070,611417.208,80
1712076,611419.913,278
1712569,611599.091,524
1713023,611760.639,22
1713146,611801.631,423
1713273,611844.062,61
1713436,611901.98,431
1713600,611968.186,299
1713663,611989.529,330
1714072,612122.438,537
1714088,612126.63,3370
1714101,612130.486,476
1714255,612185.892,16
1714263,612189.435,801
1714412,612249.107,708
1714432,612258.179,740
1714574,612309.314,234
1714584,612313.314,152
1714646,612334.177,11
1714970,612460.302,444
1715042,612484.846,1623
1715098,612505.902,14
1715292,612590.203,664
1715344,612606.106,28
1715544,612670.105,1701
1715567,612675.608,124
1715678,612711.447,1236
1716042,612841.268,748
1716104,612860.884,237
1716225,612901.49,1015
1716309,612930.108,2520
1716444,612980.078,1828
1716610,613034.699,1060
1716751,613088.951,425
1716932,613150.9,2210
1717410,613319.769,989
1717499,613355.863,682
1718127,613566.651,455
1718191,613588.425,780
1718453,613670.437,214
1718494,613685.171,2036
1718505,613688.004,1254
1718615,613729.794,343
1718931,613841.482,295
1719021,613869.897,33
1719362,614003.073,710
1719403,614017.296,20
1719485,614043.871,786
1719557,614070.446,2384
1719731,614135.338,359
1719940,614209.814,1843
1720095,614266.131,777
1720131,614276.909,423
1720158,614286.369,1038
1720313,614336.623,290
1720666,614469.303,53
1720755,614502.309,457
1720833,614530.804,993
1720952,614577.441,1309
1721012,614595.217,1047
1721018,614597.825,92
1721185,614661.934,448
1721614,614813.733,113
1721647,614829.428,627
1721676,614838.099,139
1721864,614904.752,2275
1721873,614908.975,79
1721963,614939.278,273
1722177,615017.866,55
1722231,615035.848,353
1722260,615049.48,45
1722405,615109.557,34
1722428,615117.476,302
1722596,615179.345,888
1722604,615183.665,512
1722666,615206.415,1319
1722690,615215.951,71
1722843,615270.108,662
1722908,615291.595,399
1722932,615299.019,532
1723254,615417.957,604
1723331,615443.3,593
1723414,615469.682,212
1723459,615489.073,36
1723910,615659.4,393
1724090,615728.214,368
1724132,615745.716,46
1724376,615833.68,1493
1724465,615862.414,4025
1724618,615914.075,36
1724704,615953.321,53
1724746,615967.225,1209
1724760,615971.144,37
1725493,616221.596,704
1726014,616411.971,33
1726122,616449.633,1199
1726131,616451.665,836
1726153,616459.777,1257
1726380,616533.917,657
1726386,616535.997,1016
1726389,616536.525,3691
1726426,616547.101,2404
1726546,616591.914,203
1726622,616618.605,47
1727094,616779.585,422
1727206,616816.863,47
1727333,616866.509,106
1727916,617074.179,17
1727988,617099.475,3521
1728003,617105.793,86
1728176,617166.671,177
1728218,617179.838,241
1728299,617212.317,169
1728520,617290.634,1287
1728600,617321.848,135
1728645,617342.055,110
1728790,617394.068,17
1728886,617430.067,24
1728892,617433.091,353
1728999,617474.705,53
1729039,617484.897,607
1729075,617497.056,21
1729323,617590.796,570
1729544,617673.508,726
1729773,617758.916,848
1729812,617771.316,1494
1730018,617848.192,403
1730228,617930.893,473
1730375,617979.973,338
1730379,617981.515,1113
1730436,618004.122,1638
1730724,618111.716,43
1730801,618141.699,121
1730864,618165.874,266
1731035,618231.455,252
1731113,618256.926,29
1731463,618396.985,39
1731749,618493.06,1033
1731809,618517.235,310
1731925,618560.93,599
1732124,618634.078,622
1732179,618653.885,481
1732272,618685.787,161
1732340,618708.427,456
1732451,618751.417,1043
1732698,618834.87,2320
1732712,618840.15,1048
1732722,618845.093,70
1732795,618877.621,382
1732808,618884.116,293
1732860,618901.219,1683
1732940,618930.594,1385
1733130,619003.822,158
1733309,619061.436,758
1733358,619080.62,127
1733623,619166.552,1654
1733696,619190.951,111
1733752,619215.35,900
1733865,619256.964,52
1734029,619314.338,513
1734046,619320.818,395
1734579,619509.786,13
1734617,619522.953,490
1734743,619567.383,269
1734980,619645.045,111
1735702,619898.538,1153
1735738,619911.018,24
1735832,619947.544,580
1736103,620052.692,342
1736246,620104.466,72
1736278,620115.954,311
1736323,620136.145,972
1736355,620149.809,235
1736410,620171.007,1504
1736589,620228.093,81
1736604,620233.613,72
1736607,620234.525,1225
1736747,620285.243,677
1736782,620295.93,32
1736866,620329.257,292
1736982,620374.232,1850
1737062,620403.558,434
1737079,620411.046,708
1737183,620446.021,928
1737214,620457.028,372
1737233,620461.54,234
1737313,620492.435,3726
1737332,620497.027,608
1737336,620499.027,932
1737358,620504.354,403
1737392,620518.961,1120
1737810,620666.588,742
1737897,620697.915,75
1738005,620737.578,569
1738210,620816.806,192
1738273,620839.846,319
1738317,620855.189,49
1738359,620870.868,376
1738494,620921.25,313
1738647,620978.353,929
1738736,621003.839,480
1738810,621032.03,216
1738845,621044.782,401
1738950,621082.092,29
1739582,621305.3,485
1739770,621374.45,58
1739798,621384.321,1398
1740080,621488.749,19
1740145,621508.684,198
1740254,621557.451,263
1740300,621573.546,65
1740562,621671.734,1604
1740752,621734.532,85
1740889,621784.05,408
1741059,621843.6,734
1741367,621957.66,1905
1741824,622124.214,1029
1741863,622139.317,1596
1741964,622176.196,75
1742074,622213.315,1702
1742385,622316.799,300
1742506,622362.317,178
1742676,622423.292,15
1742787,622461.546,787
1742873,622490.649,259
1743081,622559.958,841
1743087,622561.206,625
1743480,622712.193,43
1743681,622782.654,460
1744043,622918.282,959
1744068,622924.137,634
1744191,622976.728,125
1744206,622986.104,795
1744469,623077.508,13
1744564,623106.771,24
1744730,623164.401,16
1744777,623178.305,236
1744833,623197.888,552
1744860,623213.648,1640
1744947,623249.455,257
1745718,623532.02,1574
1745832,623572.851,50
1745867,623587.011,205
1745881,623591.187,35
1745885,623592.418,92
1746227,623711.631,1259
1746335,623754.797,711
1746492,623808.059,442
1746695,623868.953,770
1746735,623880.712,99
1746821,623909.4,56
1746838,623914.403,433
1746907,623936.727,447
1747566,624189.742,1115
1747597,624199.118,752
1747758,624256.076,375
1748106,624374.041,1730
1748476,624505.157,395
1748731,624591.345,2003
1748950,624665.022,322
1749380,624809.194,121
1749388,624811.034,100
1749398,624813.69,3765
1749917,625006.244,1068
1750186,625108.16,52
1750260,625134.304,823
1750277,625138.751,733
1750305,625146.463,571
1750365,625166.959,801
1750463,625203.982,1093
1750574,625244.556,1159
1750632,625266.411,108
1750812,625322.874,219
1751125,625438.358,218
1751535,625582.161,1429
1751691,625639.903,594
1751841,625696.781,556
1751869,625705.645,1106
1751980,625746.236,643
1752221,625830.345,80
1752255,625846.472,502
1752290,625858.473,738
1752720,626008.98,1551
1752879,626064.465,334
1753152,626158.335,699
1753154,626158.751,543
1753274,626200.334,170
1753321,626215.613,19
1753541,626292.347,37
1753580,626304.474,111
1753759,626381.16,386
1753849,626415.223,233
1753910,626436.758,731
1753961,626461.158,1798
1754061,626502.548,919
1754121,626522.932,27
1754249,626570.738,380
1754359,626611.968,107
1754528,626676.266,631
1754944,626827.386,171
1755124,626882.777,651
1755554,627039.923,359
1755723,627103.026,515
1756050,627211.758,182
1756561,627402.008,40
1756638,627428.552,523
1756724,627457.522,1769
1756851,627503.846,685
1757312,627680.545,429
1757335,627690.304,239
1757342,627692.256,163
1757425,627722.431,495
1757589,627786.253,672
1757948,627916.649,97
1758044,627951.161,101
1758208,628000.759,103
1758290,628030.374,91
1758313,628038.806,687
1758818,628225.423,477
1758920,628263.407,403
1759373,628434.954,11
1759529,628486.504,13
1759560,628499.032,170
1759632,628521.431,33
1759634,628521.992,8
1759757,628564.982,49
1759837,628588.613,722
1759934,628620.932,147
1759943,628623.828,26
1760006,628646.98,31
1760058,628663.331,19
1760235,628725.89,634
1760376,628775.632,548
1760444,628797.103,76
1760748,628911.164,182
1760821,628935.483,1129
1760964,628989.577,1299
1761064,629023.736,219
1761584,629216.339,2466
1761855,629311.343,146
1762105,629394.351,1183
1762284,629459.211,1353
1762365,629490.315,668
1762372,629492.683,179
1762677,629612.392,394
1762804,629655.99,317
1762831,629664.837,26
1762832,629666.134,1842
1762864,629676.47,48
1762995,629731.348,40
1763038,629750.292,243
1763043,629752.611,752
1763058,629761.395,320
1763302,629850.433,525
1763384,629881.472,230
1763552,629950.846,1300
1763616,629974.029,126
1763654,629988.284,10
1763823,630058.266,146
1763863,630075.402,788
1763922,630098.682,1345
1763967,630113.833,320
1763974,630118.536,13
1763976,630119.177,50
1764072,630153.688,610
1764135,630174.999,1589
1764183,630187.863,115
1764507,630303.652,770
1764652,630355.826,373
1764971,630471.391,1580
1764985,630476.559,221
1765135,630527.614,44
1765417,630626.331,134
1765832,630770.582,1306
1765933,630809.35,483
1766146,630895.363,683
1766157,630899.155,1290
1766187,630912.691,609
1766459,631012.0,1791
1766519,631035.151,195
1766859,631153.531,240
1766941,631185.371,1328
1766947,631186.747,600
1767048,631223.274,317
1767234,631292.887,63
1767461,631377.878,120
1767482,631383.925,130
1767523,631396.836,1044
1767866,631524.786,1962
1768209,631643.87,95
1768221,631647.566,67
1768238,631652.638,444
1768524,631753.515,152
1768867,631879.608,9
1768911,631894.695,726
1769033,631938.342,305
1769509,632108.545,71
1769758,632200.446,652
1769862,632239.006,77
1770071,632319.563,18
1770077,632321.115,552
1770114,632332.811,358
1770143,632344.683,638
1770351,632413.385,1451
1770398,632431.848,1289
1770667,632526.374,1160
1770727,632544.613,1101
1771031,632649.57,90
1771103,632678.642,301
1771460,632806.297,187
1771555,632842.062,25
1771581,632853.308,22
1771595,632860.108,3656
1771609,632865.068,652
1772130,633048.407,679
1772171,633066.631,106
1772196,633073.126,1227
1772448,633173.268,328
1772461,633177.364,1065
1772624,633237.65,998
1772718,633267.169,911
1772853,633324.385,152
1772906,633344.976,41
1772970,633371.727,201
1773051,633399.998,1228
1773467,633560.746,455
1773837,633700.038,336
1773933,633731.797,125
1773944,633736.902,101
1774009,633761.861,1307
1774091,633789.396,129
1774122,633801.187,163
1774185,633831.298,390
1774299,633869.714,144
1774580,633964.063,63
1774606,633973.038,246
1775138,634147.205,590
1775163,634157.657,256
1775249,634184.409,917
1775264,634188.489,839
1775273,634191.609,549
1775311,634207.928,17
1775472,634267.287,370
1775589,634313.494,121
1775677,634345.349,221
1776080,634506.385,123
1776205,634556.096,68
1776352,634609.054,324
1776395,634621.502,39
1776573,634679.036,64
1776582,634682.652,10
1776622,634697.884,31
1776729,634731.914,421
1777082,634857.063,766
1777103,634865.239,895
1777109,634867.751,250
1777149,634888.038,277
1777183,634899.494,575
1777433,634990.1,257
1777856,635150.991,1272
1778065,635229.246,28
1778075,635232.734,824
1778132,635254.316,325
1778185,635273.516,100
1778227,635290.619,976
1778416,635349.738,183
1778464,635370.857,141
1778538,635400.025,184
1778729,635465.698,759
1779072,635585.716,274
1779080,635588.084,1023
1779366,635694.481,903
1779405,635703.152,301
1779541,635750.815,97
1779872,635867.309,267
1779890,635876.748,683
1780015,635923.083,125
1780166,635992.713,299
1780329,636054.008,11
1780345,636060.407,165
1780612,636156.149,539
1780708,636191.989,603
1780838,636244.594,542
1780982,636294.241,294
1780987,636296.081,1651
1781195,636373.295,804
1781202,636376.975,439
1781265,636400.574,15
1781588,636510.14,61
1781652,636535.788,183
1781685,636548.971,384
1781951,636647.72,288
1781981,636656.247,931
1782003,636664.2,193
1782232,636751.941,23
1782269,636767.781,566
1782492,636841.603,15
1782662,636907.425,35
1782718,636924.672,448
1783044,637049.789,132
1783139,637083.053,377
1783258,637123.34,75
1783536,637227.736,11
1783944,637380.309,17
1784060,637420.837,269
1784109,637438.484,76
1784678,637661.374,206
1784722,637679.565,417
1784823,637714.972,84
1784831,637718.476,492
1785014,637789.227,2096
1785342,637893.896,152
1785461,637929.959,17
1785469,637931.959,650
1785498,637940.614,831
1785698,638001.605,162
1785913,638084.771,444
1785914,638085.171,91
1786027,638123.185,139
1786119,638151.868,201
1786301,638218.08,156
1786356,638240.158,837
1786481,638275.598,21
1786490,638280.606,997
1786860,638415.387,439
1786973,638454.186,667
1787265,638560.262,350
1787303,638573.366,216
1787355,638594.95,1003
1787478,638637.029,795
1787671,638713.411,120
1787782,638753.922,590
1787952,638814.48,135
1788071,638856.927,391
1788635,639049.53,850
1788827,639110.744,125
1789161,639232.405,121
1789308,639290.18,41
1789313,639294.324,1667
1789448,639344.099,560
1789470,639349.17,321
1789472,639349.763,421
1789550,639377.986,358
1789557,639379.954,417
1789683,639423.467,10
1789880,639498.447,249
1790362,639659.803,613
1790528,639716.505,1668
1790557,639729.272,224
1790565,639731.224,2184
1790627,639751.912,1810
1790699,639774.2,833
1790851,639831.014,122
1790950,639868.661,761
1791244,639972.062,86
1791330,639996.866,975
1791461,640044.482,26
1791499,640058.624,330
1791530,640069.552,314
1791559,640078.576,3929
1791596,640088.991,11
1791977,640218.972,2639
1792082,640263.051,17
1792553,640429.767,1212
1792587,640441.495,387
1792850,640534.293,2006
1792865,640537.828,31
1793428,640732.928,2096
1793525,640768.415,314
1793623,640807.101,348
1793721,640850.012,850
1793763,640865.74,89
1793887,640918.491,213
1793945,640943.834,1113
1794006,640962.858,279
1794065,640985.705,424
1794107,640997.929,116
1794414,641110.038,793
1794496,641135.013,67
1794538,641151.749,17
1794776,641234.339,595
1794999,641310.272,228
1795149,641370.095,9
1795173,641378.271,365
1795207,641390.19,1293
1795304,641426.638,242
1795538,641519.243,56
1795551,641521.739,256
1795720,641584.378,1246
1795764,641600.106,495
1795832,641627.592,48
1795959,641673.879,110
1796141,641742.214,547
1796278,641784.197,47
1796553,641887.314,377
1796606,641905.074,34
1796735,641947.265,288
1796870,641992.752,217
1796933,642016.063,626
1797153,642100.205,48
1797197,642118.716,81
1797240,642133.884,29
1797288,642149.323,174
1797385,642184.587,359
1797429,642197.37,22
1797544,642233.018,47
1797601,642252.441,540
1798007,642404.997,324
1798119,642450.436,352
1798726,642669.151,139
1798749,642676.591,781
1798812,642704.895,166
1798847,642716.717,1263
1799161,642826.875,303
1799219,642846.314,263
1799381,642909.064,57
1799533,642963.655,601
1799607,642996.775,91
1799768,643054.641,432
1799822,643069.813,22
1799897,643091.924,1058
1799998,643130.595,126
1800654,643368.942,362
1801242,643572.696,819
1801250,643575.4,309
1801500,643675.206,592
1801643,643723.712,101
1801904,643815.074,2483
1801972,643838.13,295
1802081,643879.872,840
1802380,643983.886,728
1802649,644082.075,12
1802668,644086.635,425
1802907,644167.753,1161
1802974,644190.009,630
1803000,644201.128,58
1803015,644206.873,1042
1803127,644243.511,1430
1803392,644341.509,99
1803493,644378.9,39
1803779,644481.698,37
1803816,644490.001,27
1804156,644616.942,214
1804237,644646.029,81
1804352,644687.756,2623
1804511,644744.635,2196
1804611,644782.602,9
1804619,644785.449,1654
1804846,644867.159,350
1804851,644871.479,718
1805041,644950.294,231
1805166,644990.836,15
1805190,645000.309,280
1805257,645017.268,121
1805274,645021.684,1464
1805282,645026.212,1028
1805766,645212.239,25
1805774,645215.103,56
1805885,645249.07,309
1805913,645261.438,84
1805979,645286.958,1424
1806160,645349.468,95
1806714,645539.383,255
1806981,645632.773,422
1807174,645704.113,687
1807221,645722.352,61
1807533,645839.688,135
1807543,645843.897,77
1807635,645877.622,270
1807659,645890.389,1195
1807937,645986.975,1289
1808254,646095.144,760
1808389,646144.98,1064
1808393,646147.685,1959
1808414,646153.124,1279
1808525,646185.906,268
1808678,646237.295,308
1808716,646251.118,116
1808790,646280.828,30
1808803,646284.444,206
1809248,646446.85,520
1809426,646510.942,106
1809648,646603.24,1555
1809809,646654.277,135
1809881,646679.444,131
1810112,646765.645,1593
1810178,646796.252,1854
1810206,646809.147,1131
1810471,646906.501,512
1810507,646918.309,447
1810521,646924.772,70
1810702,646999.488,33
1810777,647024.846,89
1811169,647173.909,707
1811544,647321.212,57
1812280,647592.445,107
1812408,647644.01,31
1812606,647715.686,568
1812629,647722.645,333
1812673,647738.004,506
1812710,647754.611,180
1812794,647784.565,9
1812795,647784.979,923
1812826,647794.593,985
1812996,647847.854,193
1813196,647918.842,437
1813466,648002.422,234
1813549,648031.843,63
1813590,648046.211,83
1813670,648071.201,27
1813837,648131.118,40
1813886,648150.509,305
1814077,648216.986,445
1814250,648281.686,170
1814477,648364.53,41
1814702,648443.629,137
1814887,648504.261,140
1814944,648520.073,507
1815197,648607.284,858
1815243,648627.646,1390
1815359,648669.985,495
1815384,648681.392,9
1815688,648782.102,181
1815913,648869.91,194
1815940,648882.149,213
1816049,648918.852,673
1816119,648945.394,517
1816405,649059.212,978
1816724,649179.478,417
1817012,649272.929,44
1817046,649285.808,628
1817649,649501.174,239
1817677,649511.365,288
1817756,649538.531,2164
1817789,649551.891,1263
1818101,649670.973,832
1818121,649680.109,58
1818186,649706.283,488
1818228,649722.027,301
1818263,649733.609,398
1818461,649799.031,1849
1818468,649802.998,16
1818635,649857.668,267
1818640,649858.676,140
1818699,649878.691,306
1818873,649942.703,24
1819025,649998.285,61
1819032,650000.189,124
1819271,650080.089,25
1819342,650102.36,268
1819556,650167.604,587
1819565,650170.884,98
1819748,650234.337,274
1819972,650309.646,212
1820001,650321.294,348
1820029,650329.677,660
1820057,650341.164,395
1820410,650471.526,855
1820508,650507.748,2605
1820589,650535.378,2227
1820703,650573.602,1077
1820817,650611.055,39
1820880,650629.166,1382
1820998,650666.253,321
1821071,650697.131,353
1821086,650702.875,484
1821243,650759.161,530
1821290,650777.544,2426
1821318,650786.215,691
1821325,650788.055,36
1821550,650858.596,277
1821598,650879.203,294
1821698,650922.593,1509
1821907,650987.197,125
1821954,651006.221,542
1822019,651026.605,225
1822085,651053.867,25
1822496,651198.548,371
1822665,651263.522,238
1823022,651391.595,116
1823099,651417.771,9
1823369,651513.702,1319
1823519,651573.011,2304
1823704,651637.616,595
1823972,651733.356,777
1824177,651818.153,169
1824353,651876.054,3392
1824508,651930.084,18
1824872,652058.11,75
1824979,652096.733,501
1825210,652170.425,3963
1825346,652219.191,252
1825391,652233.35,326
1825541,652281.428,67
1825552,652285.444,440
1825706,652341.282,33
1825772,652364.081,28
1825813,652376.176,1108
1825845,652387.983,61
1826181,652503.706,42
1826199,652511.034,334
1826268,652534.762,29
1826306,652547.305,183
1826458,652604.198,1321
1826579,652647.492,379
1827026,652820.989,44
1827096,652849.548,77
1827269,652915.273,1583
1827302,652924.889,31
1827327,652934.696,2004
1827428,652974.695,1020
1827529,653011.302,3276
1827669,653061.747,1932
1827803,653113.681,228
1827839,653125.201,194
1828334,653303.769,732
1828583,653390.37,842
1829165,653613.053,972
1829198,653622.99,688
1829605,653775.031,38
1829902,653879.971,281
1829956,653901.505,1090
1830018,653921.344,861
1830218,653996.382,778
1830324,654037.085,900
1830457,654086.09,567
1830529,654117.497,477
1830640,654151.768,422
1830647,654154.055,892
1830687,654169.463,15
1830931,654255.22,986
1830995,654276.483,461
1831043,654293.586,991
1831127,654329.922,2356
1831547,654475.675,309
1831550,654476.603,2883
1831720,654530.761,3828
1831731,654535.113,1299
1831744,654539.129,250
1831806,654562.808,888
1831964,654616.759,1948
1832016,654634.965,1515
1832074,654655.908,1034
1832517,654814.846,680
1832816,654925.402,13
1833396,655132.915,84
1833903,655312.312,139
1834063,655366.01,675
1834358,655465.974,695
1834495,655514.004,115
1834651,655564.626,23
1835075,655715.325,74
1835392,655825.88,84
1835608,655898.359,367
1835720,655939.045,115
1835772,655959.332,474
1835845,655982.979,201
1835862,655988.627,80
1835889,656000.354,1137
1836142,656098.703,17
1836378,656186.747,1040
1836474,656219.722,731
1836743,656311.847,294
1836923,656373.765,446
1837004,656401.924,1975
1837275,656507.121,1495
1837312,656518.879,1265
1837313,656518.992,261
1837406,656560.447,882
1837415,656563.839,170
1837510,656603.197,795
1837724,656680.97,1062
1837892,656743.56,994
1838554,656986.015,898
1838567,656990.799,403
1838773,657065.133,180
1839243,657228.504,239
1839378,657274.806,150
1839654,657381.474,183
1839678,657387.57,876
1839707,657397.378,668
1839828,657441.616,1275
1839836,657444.688,967
1840017,657513.245,566
1840151,657557.852,12
1840447,657660.2,1936
1840455,657662.265,440
1840522,657687.768,150
1840549,657699.383,104
1840579,657708.71,1154
1840591,657712.599,889
1840748,657761.59,2960
1840923,657822.243,191
1840927,657824.067,12
1841015,657854.754,681
1841101,657883.233,50
1841172,657906.817,79
1841474,658012.397,1913
1841644,658069.594,934
1841727,658104.169,986
1842132,658257.588,446
1842498,658387.616,235
1842569,658410.352,48
1842671,658444.398,957
1842825,658498.672,292
1842947,658545.308,403
1843360,658690.695,340
1844271,659033.947,940
1844274,659034.779,2236
1844540,659116.936,146
1844598,659141.688,869
1844749,659201.718,843
1844798,659217.942,613
1845019,659289.602,38
1845136,659328.225,132
1845171,659342.193,644
1845185,659347.505,222
1845208,659357.104,397
1845358,659411.167,670
1845460,659450.077,860
1845761,659556.026,414
1845827,659578.09,782
1845919,659611.769,74
1846133,659689.59,237
1846381,659779.443,199
1846812,659936.014,110
1847150,660059.962,282
1847239,660098.809,1131
1847265,660104.969,1782
1847290,660117.225,861
1847333,660132.328,510
1847393,660152.711,66
1847517,660190.902,2336
1847555,660203.254,249
1847674,660243.397,180
1847683,660246.741,555
1848447,660537.531,1185
1848477,660548.059,153
1848489,660553.563,120
1848517,660563.819,1218
1848721,660634.665,55
1848778,660654.819,1360
1848856,660685.895,1128
1848864,660688.951,307
1848873,660693.127,977
1849035,660750.117,1747
1849174,660799.347,415
1849582,660951.422,2452
1850108,661150.872,2114
1850364,661244.406,238
1850399,661257.653,319
1850434,661270.469,552
1850546,661310.932,759
1850583,661324.723,349
1850603,661331.971,121
1850938,661460.735,413
1850946,661464.543,640
1851071,661514.142,192
1851164,661549.18,115
1851234,661573.179,1511
1851287,661595.211,891
1851352,661621.642,101
1851502,661671.546,134
1851546,661691.224,465
1851822,661788.405,530
1851826,661789.877,591
1851963,661839.62,472
1852151,661912.289,435
1852225,661936.737,405
1852577,662066.332,319
1852603,662075.805,51
1852729,662120.683,606
1853150,662266.231,474
1853288,662312.629,55
1853870,662518.736,262
1854009,662572.654,806
1854042,662584.126,901
1854351,662699.434,404
1854431,662724.489,256
1854578,662785.911,219
1854768,662852.134,198
1854865,662885.398,260
1855151,662994.13,830
1855166,662998.481,281
1855206,663012.913,535
1855367,663067.775,1616
1855376,663069.919,293
1855414,663087.23,94
1855739,663210.715,413
1855903,663273.129,227
1856012,663308.232,870
1856297,663418.933,1322
1856576,663518.195,78
1856692,663561.81,55
1856725,663575.137,782
1856799,663603.151,430
1856801,663604.24,1266
1856825,663612.335,160
1856830,663613.455,10
1857125,663716.029,221
1857233,663755.74,188
1857447,663829.689,99
1857650,663904.183,100
1858023,664047.555,1077
1858094,664077.01,453
1858384,664182.959,1207
1858462,664213.982,848
1858984,664397.385,382
1859035,664415.481,273
1859159,664457.463,27
1859265,664498.582,123
1859430,664556.981,620
1859442,664558.916,90
1859599,664614.707,694
1859650,664632.93,20
1859667,664638.034,287
1859771,664673.473,166
1859903,664732.591,96
1859968,664757.262,74
1860144,664822.829,388
1860281,664871.547,376
1860518,664955.001,1307
1860536,664960.281,1742
1860803,665057.745,1079
1861054,665143.107,125
1861185,665197.826,57
1861245,665221.649,577
1861320,665251.264,49
1861335,665256.497,724
1861777,665408.284,848
1861811,665417.772,1102
1861816,665420.028,1526
1861833,665427.915,39
1861973,665473.723,1926
1862087,665514.138,385
1862156,665535.257,115
1862192,665552.169,2362
1862213,665558.104,360
1862279,665578.951,13
1862519,665670.47,4062
1862862,665788.226,64
1862988,665834.561,708
1863019,665846.081,1191
1863230,665922.094,373
1863503,666027.531,1263
1863627,666070.666,917
1863799,666133.256,677
1863831,666144.92,92
1863872,666158.887,28
1863879,666159.671,260
1863966,666191.734,201
1864121,666248.453,44
1864341,666322.643,913
1864400,666342.115,866
1864422,666349.715,2087
1864543,666397.201,450
1864734,666457.775,210
1864796,666487.262,8
1864829,666498.542,63
1865048,666579.692,94
1865231,666643.193,1439
1865299,666664.825,510
1865352,666680.793,125
1866028,666917.251,694
1866053,666926.402,438
1866083,666937.746,1253
1866547,667111.821,149
1866758,667184.683,164
1866765,667186.507,332
1866773,667188.475,88
1866814,667204.474,934
1866819,667204.907,800
1866861,667217.802,274
1866880,667225.21,15
1866895,667232.298,834
1867348,667394.518,179
1867359,667396.326,342
1867590,667475.444,867
1867620,667484.738,165
1867690,667509.762,749
1867739,667529.234,609
1867865,667576.497,1383
1868473,667804.09,174
1868487,667807.243,1668
1868556,667830.393,85
1868575,667837.865,46
1868665,667868.856,121
1868808,667917.992,536
1868959,667973.655,134
1869001,667989.589,1063
1869076,668016.324,304
1869275,668088.755,89
1869871,668301.821,163
1869892,668310.812,1019
1870025,668354.236,222
1870135,668391.739,1733
1870284,668445.577,621
1870286,668447.481,68
1870438,668496.312,337
1870663,668571.814,311
1870864,668642.164,925
1871019,668706.098,228
1871456,668879.278,778
1871474,668885.709,142
1871478,668886.893,70
1871825,669018.058,182
1872290,669197.685,562
1872389,669233.828,53
1872423,669248.66,200
1872707,669366.144,707
1872775,669388.896,115
1872882,669434.863,1589
1872971,669467.646,662
1873203,669557.179,439
1873324,669603.754,329
1873327,669604.539,930
1873363,669620.602,485
1873450,669654.409,1887
1873454,669655.817,2896
1873465,669660.489,313
1873953,669829.62,256
1874085,669878.275,150
1874447,670013.12,268
1874554,670047.471,551
1874669,670086.078,204
1874799,670137.772,817
1874999,670197.131,578
1875276,670299.864,435
1875442,670349.383,669
1875570,670395.622,432
1875679,670437.621,192
1876006,670544.434,113
1876242,670632.592,689
1876312,670658.655,705
1876380,670689.358,476
1876481,670725.565,312
1876728,670820.155,1104
1876770,670833.834,61
1877279,671029.301,529
1877969,671283.086,808
1878249,671377.612,331
1878275,671387.307,2672
1878354,671415.547,759
1878375,671423.643,759
1878566,671489.209,389
1878608,671502.345,245
1878787,671562.183,418
1878839,671579.767,1162
1878943,671618.502,252
1878985,671633.461,756
1878991,671635.797,366
1879183,671703.219,213
1879381,671780.001,180
1879540,671834.033,241
1879742,671897.919,9
1879786,671914.398,1061
1879948,671971.677,51
1880296,672087.769,912
1880312,672091.626,119
1880430,672136.377,27
1880502,672163.543,73
1880668,672226.23,34
1880697,672237.59,72
1880799,672271.205,546
1880850,672291.876,907
1881000,672350.195,257
1881098,672383.027,848
1881100,672383.09,788
1881155,672406.434,46
1881414,672507.423,14
1881627,672586.109,58
1881881,672688.554,2449
