N_event,t_trig,tP1
569090,202783.417,106
569508,202925.285,2121
569695,202988.174,1368
569848,203041.713,156
570368,203203.719,828
570527,203253.642,794
570624,203283.418,943
571255,203494.852,516
571369,203534.419,417
571455,203567.602,413
571475,203574.657,233
571592,203618.672,485
572061,203790.443,1
572085,203797.771,133
572180,203828.314,37
572262,203859.001,232
572272,203861.786,282
572563,203962.455,1501
572581,203968.118,31
572966,204110.626,245
572970,204111.618,267
573010,204133.217,113
573039,204142.241,98
573229,204207.312,210
573444,204277.981,645
573796,204399.258,308
573925,204448.536,4
573969,204465.383,593
574112,204516.935,1803
574139,204523.798,67
574357,204608.996,84
574370,204613.876,85
574390,204621.779,81
574468,204649.714,167
574598,204696.673,1008
574603,204700.993,836
574678,204723.056,1
574866,204786.511,1408
574946,204816.638,404
575342,204960.362,250
575458,204999.545,358
575473,205007.032,873
575569,205047.176,401
575776,205111.686,475
575898,205157.508,501
576076,205227.106,88
576592,205417.016,19
576638,205435.613,1070
576684,205453.5,124
576702,205461.564,11
576762,205483.419,782
577354,205697.781,15
577648,205798.499,418
578038,205942.302,2411
578052,205947.39,283
578206,206009.836,2823
578476,206101.21,1336
578643,206170.328,5
578728,206204.199,5
578764,206217.431,150
578835,206239.575,2394
578935,206275.925,3407
579065,206323.251,809
579599,206505.887,346
579660,206527.71,87
579969,206633.163,857
580464,206807.207,408
580580,206848.257,37
580685,206886.516,320
580724,206897.204,14
581159,207050.48,215
581188,207060.752,177
581594,207208.763,92
581623,207218.635,729
582007,207361.959,121
582037,207372.183,514
582141,207414.118,860
582182,207428.405,331
582555,207552.962,122
582891,207674.831,828
582949,207688.927,262
583174,207770.893,2543
583374,207833.931,196
583724,207962.152,507
583784,207982.087,59
583919,208035.253,74
583972,208053.381,309
584113,208111.059,1002
584193,208135.587,481
584274,208160.338,258
584685,208300.382,260
584873,208359.948,22
584880,208361.884,469
584903,208371.356,1158
584992,208406.811,110
585197,208487.24,53
585535,208606.79,60
585666,208649.541,305
585768,208684.037,590
585808,208699.523,835
585895,208732.498,1403
586082,208805.457,112
586252,208865.295,246
586327,208894.03,123
586798,209063.002,30
586819,209073.689,953
586852,209085.353,14
587086,209173.495,356
587194,209216.918,99
587426,209299.731,50
587677,209381.954,3521
588301,209597.675,235
588584,209699.544,107
588812,209769.847,855
588885,209790.934,351
588898,209797.43,1479
588931,209809.59,915
589979,210181.452,1228
590471,210345.832,803
590912,210506.004,163
590954,210519.763,77
591051,210547.811,1521
591216,210602.289,2
591462,210692.03,684
592185,210955.88,1340
592265,210986.135,33
592392,211028.005,810
592453,211048.102,1450
592625,211107.14,301
593119,211277.375,876
593186,211303.743,5
593298,211348.398,524
593788,211504.474,451
593870,211531.657,198
594028,211583.191,137
594245,211666.038,1347
594488,211742.116,1159
594553,211765.026,512
594785,211862.016,320
595255,212038.156,1048
595314,212063.819,1037
595340,212070.491,304
595948,212292.229,102
596000,212314.501,224
596033,212324.82,644
596132,212356.995,5
596528,212499.904,226
596899,212630.604,667
597433,212822.856,1166
597634,212890.278,161
598039,213034.898,1308
598079,213051.298,16
598134,213076.737,475
598434,213192.062,269
598489,213214.446,148
598589,213246.684,13
598676,213276.476,1414
598709,213289.724,341
598728,213296.251,386
598942,213381.257,708
599041,213408.793,259
599059,213414.217,242
599331,213515.286,143
599353,213520.214,421
599394,213538.022,96
599496,213573.813,237
599714,213645.053,3925
599962,213726.241,144
600243,213817.262,26
600438,213893.388,285
600505,213917.868,22
601178,214148.854,2
601194,214158.422,226
601248,214178.277,780
601585,214279.538,381
601852,214372.944,954
602000,214428.191,25
602092,214462.221,208
602125,214474.014,94
602208,214505.42,176
602254,214518.477,516
602365,214561.916,36
602600,214653.945,96
602610,214656.505,69
602764,214707.624,118
603253,214886.499,213
604322,215269.53,408
604522,215343.767,88
604827,215450.805,440
604896,215474.837,186
604933,215491.668,114
605016,215521.268,17
605195,215583.553,1157
605492,215685.759,44
605542,215705.662,64
605656,215744.909,648
606001,215853.163,687
606307,215961.016,852
606336,215970.808,122
606542,216043.094,161
606564,216051.43,25
606600,216065.653,167
606645,216081.061,6
606921,216177.817,1835
607027,216223.57,1438
607092,216246.129,614
607215,216285.008,69
607261,216304.112,176
607526,216389.085,161
607713,216453.9,801
607924,216528.97,26
607964,216545.722,840
608159,216617.352,1229
608229,216640.151,599
608272,216657.574,201
608430,216706.565,488
608588,216765.94,1727
608710,216815.971,223
608805,216842.001,12
609000,216902.416,906
609005,216904.144,488
609043,216918.656,122
609195,216967.519,3204
609207,216973.215,114
609478,217076.876,18
609552,217100.519,489
609900,217223.768,67
609939,217236.984,12
610000,217262.407,73
610012,217266.311,704
610390,217399.124,131
610540,217454.867,461
610541,217455.091,106
610703,217522.801,849
610875,217591.711,1476
610893,217596.559,29
610894,217597.311,6
610919,217605.167,392
611090,217655.71,87
611171,217682.317,158
611470,217793.978,139
611491,217801.034,268
611549,217819.306,167
611567,217823.049,105
611818,217917.351,2355
611853,217931.415,73
612268,218080.339,1267
612402,218125.121,58
612469,218146.753,666
612844,218290.318,1665
612941,218324.221,4084
613264,218442.618,336
613474,218516.376,1748
613618,218563.383,808
613904,218664.836,73
613975,218691.972,1274
614245,218792.386,74
614428,218850.864,605
614502,218875.648,283
614748,218969.113,3727
614927,219030.14,751
614978,219049.451,1939
615257,219144.313,3070
615654,219284.757,408
615680,219293.909,428
615722,219309.509,218
615817,219345.989,552
615887,219373.843,2062
616067,219434.546,366
616221,219487.04,266
616260,219498.928,74
616334,219519.617,439
616543,219600.606,58
616762,219677.436,1883
616928,219742.647,3491
617171,219828.114,559
617205,219839.857,26
617473,219938.379,143
617582,219978.664,352
617656,220001.079,23
617874,220087.233,445
618069,220164.668,5
618299,220252.151,581
618816,220459.609,445
618900,220489.159,29
619025,220530.645,43
619231,220607.711,1181
619239,220610.976,981
619382,220670.764,1100
619540,220724.473,107
619771,220812.163,29
619944,220868.752,19
620550,221086.418,284
620568,221094.098,76
621482,221424.574,216
621533,221440.461,705
621541,221443.933,55
621638,221477.532,166
622246,221697.374,816
622257,221699.711,26
622385,221748.428,340
622656,221845.334,504
622993,221954.507,42
623186,222020.684,733
623897,222284.221,210
624171,222380.297,174
624233,222404.055,66
624483,222484.114,1060
624559,222507.073,1760
624765,222578.83,3156
624920,222628.81,326
624996,222653.418,59
625435,222805.665,1334
625578,222852.271,1062
625594,222858.286,2160
625822,222931.898,182
626389,223136.592,2
626395,223138.048,2322
626875,223304.519,206
626911,223316.519,2357
626964,223335.958,1139
627167,223409.698,151
627600,223567.85,815
627612,223571.85,266
627642,223581.642,940
627656,223587.29,77
628093,223745.409,377
628190,223781.968,2764
628544,223907.001,305
628885,224018.739,320
628942,224041.091,284
629103,224099.728,416
629178,224123.055,185
629473,224217.178,513
629481,224220.313,220
629877,224358.691,100
629902,224369.379,142
629990,224396.961,3764
630202,224474.846,1537
630302,224519.355,26
630481,224579.816,2654
630497,224585.368,679
630544,224603.031,1511
630547,224604.583,439
630932,224749.52,438
631212,224852.235,18
631315,224886.794,902
631466,224942.183,833
632003,225124.623,281
632134,225173.661,1105
632194,225197.516,83
632764,225392.339,770
633087,225498.142,335
633095,225499.87,453
633233,225545.324,1056
633291,225571.531,1597
633372,225606.634,817
633537,225658.982,3097
633567,225672.391,95
633658,225705.669,74
633770,225747.828,1158
633869,225788.082,125
634120,225873.901,23
634521,226034.486,40
635706,226468.98,333
635938,226549.36,319
636046,226583.455,82
636141,226619.054,89
636266,226666.684,687
636662,226808.213,2171
636775,226841.412,903
637610,227136.184,922
637734,227178.791,814
638211,227335.184,12
638896,227578.518,78
639003,227619.877,146
639152,227671.234,382
639399,227747.839,435
639597,227819.132,819
639624,227827.628,283
639626,227827.932,163
640123,228005.381,386
640444,228109.937,67
640504,228129.568,6
640642,228184.974,2822
640820,228248.236,1122
640882,228269.275,162
641077,228337.288,1448
641381,228444.884,883
641505,228487.074,2364
641653,228552.927,81
641769,228596.046,257
642098,228720.889,447
642472,228863.811,64
642744,228960.752,383
642968,229039.469,41
643451,229200.903,578
643518,229223.462,67
643531,229228.87,6
643576,229243.457,90
643679,229278.676,48
644285,229489.228,331
644427,229539.707,104
644748,229649.078,55
644844,229684.913,872
645113,229791.633,437
645247,229834.96,391
645731,230011.002,1564
645844,230046.536,95
645849,230049.24,0
645885,230062.792,208
645965,230093.414,1260
646164,230164.74,123
646550,230296.895,1003
646588,230315.822,494
646921,230428.923,1209
646943,230436.395,297
647070,230488.328,426
647775,230734.608,123
647799,230742.528,30
647871,230768.079,1468
647919,230787.47,763
647927,230789.47,2101
648195,230894.154,5
648453,230979.64,30
648680,231062.9,405
648703,231069.796,517
648712,231072.5,1182
648783,231096.836,1028
648946,231154.257,35
648999,231176.705,60
649211,231247.566,554
649718,231413.113,589
649931,231486.198,218
650094,231540.996,83
650098,231541.38,182
650540,231720.158,671
650630,231750.413,233
650991,231891.128,194
651070,231919.832,1521
651126,231938.79,3809
651520,232078.578,781
651642,232122.098,160
651680,232136.752,336
651852,232210.11,1421
651954,232253.165,139
652030,232279.708,347
652044,232284.635,1050
652173,232324.202,2829
652199,232336.681,380
652689,232523.475,1718
653090,232672.159,514
653615,232861.976,55
653681,232891.703,104
653756,232917.91,1428
653899,232980.932,90
654101,233053.858,1207
654253,233111.729,76
654337,233134.512,575
654431,233169.214,579
654519,233199.117,285
654725,233267.419,1243
654762,233283.371,768
654871,233321.194,682
654919,233342.6,636
655003,233374.552,1969
655340,233479.893,2537
655929,233693.55,1025
656005,233718.253,435
656062,233739.356,261
656481,233886.008,1320
656602,233937.35,3039
656667,233961.717,708
656700,233972.837,969
657453,234255.036,27
657527,234276.14,597
657615,234306.73,77
657753,234350.5,1062
658160,234483.78,790
658532,234611.089,2
658588,234635.105,378
658792,234711.47,358
658969,234769.884,1388
658983,234775.564,409
659040,234795.036,33
659273,234868.937,857
659534,234954.79,329
659641,234993.749,2855
660144,235172.367,622
660171,235188.032,42
660327,235248.621,46
660460,235297.532,2560
660501,235314.011,48
660842,235423.72,14
660856,235427.352,1121
660945,235453.399,575
661215,235540.644,43
661336,235583.619,1239
661662,235692.928,185
661719,235715.343,287
662207,235882.474,759
662468,235971.8,406
662478,235977.08,22
662485,235979.159,973
662889,236122.403,223
663167,236220.656,44
663382,236299.742,707
663608,236375.164,1499
663630,236381.371,44
663727,236415.13,549
664007,236520.904,260
664397,236653.123,75
664467,236675.586,467
664542,236705.17,196
665223,236931.643,65
665388,236999.177,198
665533,237042.792,2189
665570,237053.528,19
665635,237078.615,329
665831,237144.918,507
666051,237220.595,246
666198,237266.001,288
666431,237348.272,1025
666807,237466.123,332
666844,237477.227,597
667002,237534.266,21
667057,237553.225,3198
667274,237630.423,34
667275,237630.567,1364
667523,237720.964,765
668195,237974.893,100
668246,237993.917,1639
668402,238049.003,812
668463,238070.122,22
668466,238070.811,1182
668672,238148.312,507
668851,238208.374,189
668902,238221.191,102
669252,238350.402,180
669297,238366.226,88
669738,238529.469,6
669850,238574.796,2563
670125,238673.049,11
670317,238743.255,80
670429,238779.063,772
670625,238849.316,195
671215,239057.151,494
671486,239175.548,418
671640,239224.346,78
671790,239276.323,292
671938,239327.703,595
671977,239339.175,489
672407,239483.474,33
672637,239576.704,51
672821,239641.311,87
672942,239682.541,79
673016,239711.084,1
673068,239729.74,130
673453,239870.536,790
673505,239885.687,963
673612,239927.878,933
673625,239932.23,523
673831,240009.188,1049
673964,240054.147,742
674002,240065.635,1383
674047,240084.706,374
674067,240092.753,1193
674120,240111.441,42
674225,240149.776,2169
674285,240173.023,93
674371,240206.143,570
674403,240217.759,263
674548,240270.445,2174
674654,240307.948,2
674850,240388.89,114
674852,240389.913,98
674938,240418.297,1044
674953,240421.849,16
674997,240436.376,152
675081,240472.871,382
675176,240509.078,729
675278,240544.438,753
675374,240576.085,686
675730,240696.904,1066
676099,240831.054,3024
676110,240833.305,73
676188,240860.989,495
676321,240913.227,1457
676403,240937.994,959
676523,240980.089,255
676852,241095.238,446
677045,241161.876,70
677116,241189.588,2499
677231,241229.858,64
677515,241338.575,19
677577,241365.455,94
677808,241451.132,516
677876,241475.82,1179
678399,241657.383,480
678529,241711.958,672
678796,241800.435,35
678937,241849.266,796
679315,241984.366,460
679574,242078.555,476
679682,242115.435,173
679978,242226.968,98
680167,242297.926,52
680216,242317.957,403
680223,242319.861,176
680369,242367.3,295
680377,242372.18,830
680423,242390.451,153
680842,242532.319,871
680962,242568.122,855
681106,242620.477,499
681171,242643.053,272
681433,242731.978,255
681537,242765.529,24
681651,242800.616,62
681810,242854.471,464
681829,242861.463,3401
681857,242875.702,454
682171,242981.604,1677
682199,242991.715,1063
682639,243155.935,43
683338,243406.424,213
683436,243442.711,195
683480,243455.19,249
683970,243620.019,393
684255,243715.248,72
684552,243815.629,523
685044,243992.921,1661
685292,244078.214,69
685344,244093.894,3856
685419,244116.838,265
685674,244213.475,1661
685722,244230.722,305
685927,244302.176,39
685998,244328.784,2841
686469,244491.355,614
686508,244505.948,72
686522,244509.275,3073
686647,244551.146,139
686805,244603.64,16
686816,244607.24,348
687081,244695.846,109
687380,244808.979,2378
687673,244922.288,469
688009,245042.638,193
688100,245070.269,27
688108,245073.437,314
688129,245082.364,643
688208,245107.227,435
688365,245165.546,983
688449,245194.809,419
688684,245270.183,124
689527,245567.247,1284
689930,245717.644,667
690252,245839.705,70
690411,245903.799,272
690502,245932.134,261
690581,245954.357,918
690658,245981.892,39
690742,246004.916,203
691159,246162.768,1783
691208,246181.247,406
691231,246191.183,597
692426,246622.996,713
692867,246776.608,30
693222,246896.125,4
694027,247172.518,216
694178,247229.476,799
694491,247336.824,401
694675,247403.824,276
695705,247775.99,4
695772,247802.294,134
695846,247830.544,269
696225,247970.689,602
696340,248011.664,696
696511,248085.566,615
696556,248097.614,355
696681,248142.285,19
696837,248197.964,0
697323,248366.423,139
697717,248516.115,1189
698039,248631.041,365
698167,248681.583,4085
698362,248743.022,1378
698576,248824.332,76
699339,249092.501,1252
699574,249169.907,1067
699653,249195.458,663
699974,249298.879,2865
699995,249307.567,1336
700117,249357.038,901
700584,249510.585,11
700906,249628.311,60
700943,249640.534,574
701167,249724.692,1545
701399,249810.354,44
701718,249911.472,296
701788,249932.719,1516
702031,250014.84,641
702417,250155.386,1498
702737,250267.431,1223
703112,250397.763,184
703223,250441.01,649
703379,250499.616,7
703414,250511.2,69
703550,250552.847,506
704111,250760.299,114
704334,250837.625,2178
704451,250875.303,83
704543,250909.543,45
704804,251013.956,111
704953,251073.122,2527
705104,251131.296,314
705144,251147.888,119
705356,251222.639,45
706026,251462.633,575
707121,251856.302,227
707363,251938.06,1046
707443,251967.564,69
707542,252004.826,3268
707578,252017.258,11
707830,252098.617,334
708065,252190.359,1521
708228,252244.212,398
708251,252251.333,24
708372,252295.283,74
708660,252404.529,0
708747,252434.144,82
709102,252574.68,124
709271,252631.54,8
709313,252648.963,4043
709338,252658.483,1766
709904,252848.806,2567
709965,252874.756,36
710188,252946.896,123
710205,252950.448,54
710289,252985.502,38
710497,253057.097,108
710708,253133.029,62
710771,253152.819,31
711155,253295.611,498
711202,253311.593,772
711310,253355.574,649
711432,253397.684,1325
711447,253401.283,87
711516,253426.546,928
711690,253482.767,1
711964,253577.561,85
712413,253742.143,1104
712476,253763.294,408
712499,253772.382,15
712588,253807.083,12
712677,253833.658,29
712771,253872.055,1532
712867,253905.078,13
713119,253998.032,322
713199,254023.455,1278
713345,254081.868,1218
713721,254208.676,696
713797,254234.787,2173
713926,254277.328,123
713974,254299.023,371
714072,254336.925,81
714195,254376.395,232
714257,254397.978,104
714287,254407.385,32
715048,254689.577,197
715219,254749.253,92
715228,254751.926,41
715270,254767.141,971
715494,254851.872,2396
715568,254878.238,40
715737,254931.628,58
716140,255072.964,508
716447,255188.958,1066
716590,255240.619,173
716633,255256.139,201
716786,255313.24,3008
716862,255337.926,444
717021,255388.883,802
717286,255496.67,3743
717637,255616.6,3717
717807,255679.279,1747
718659,255987.828,404
718779,256029.41,543
718866,256064.912,229
718937,256085.835,1270
719979,256469.725,224
720009,256483.947,54
720264,256580.071,3107
720618,256696.897,137
720996,256835.659,717
721300,256947.589,440
721329,256958.436,593
721555,257046.224,248
721556,257046.593,92
721640,257079.63,66
721768,257126.765,4
721861,257163.675,243
721915,257185.306,2959
721963,257204.201,846
721972,257207.097,27
721982,257212.12,16
722378,257362.513,1156
722541,257416.159,257
722781,257497.372,343
722948,257566.2,46
723086,257622.55,604
723467,257750.767,14
723947,257919.176,946
724497,258117.103,267
724841,258233.114,299
725031,258306.454,257
725491,258461.392,928
726070,258680.934,586
726253,258748.724,742
726289,258763.587,287
726564,258854.798,37
726589,258864.479,532
726771,258931.692,111
726853,258954.507,222
726889,258962.73,263
727131,259048.391,195
727154,259057.718,524
727255,259094.276,3628
727330,259118.851,808
727414,259150.77,1959
727847,259307.851,26
728241,259441.142,15
728411,259498.788,15
728578,259562.444,16
728753,259624.047,289
729166,259768.264,737
729172,259770.425,2665
729199,259782.328,21
729370,259844.294,981
729476,259882.292,1062
729959,260057.053,235
730092,260106.411,2406
730286,260175.368,47
730508,260256.549,1317
730519,260262.116,87
730961,260412.223,30
731026,260436.654,1940
731220,260509.883,42
731547,260623.239,3588
731888,260735.629,60
731986,260764.336,1
732297,260872.733,118
732767,261042.262,619
732809,261057.541,1219
733029,261138.834,349
733398,261265.389,223
733507,261306.571,1113
734065,261514.436,19
734094,261523.155,3353
734785,261763.27,115
734898,261799.945,93
734911,261803.945,1298
735118,261879.783,399
735340,261953.331,26
735570,262038.544,111
736099,262222.234,492
736163,262244.265,2436
736400,262316.486,286
736566,262385.157,35
736742,262448.945,113
737379,262670.057,125
737479,262703.4,271
737513,262714.184,250
737990,262890.913,3322
738230,262973.599,258
738281,262991.134,110
738576,263101.066,116
738639,263123.354,741
738697,263141.993,202
738767,263164.344,269
739012,263253.108,847
739130,263292.82,1178
739365,263378.864,137
739385,263386.4,746
739408,263394.416,107
739441,263409.232,354
739458,263417.278,384
739543,263449.022,439
739785,263528.571,203
740032,263625.767,52
740079,263641.159,8
740130,263662.534,154
740140,263667.047,48
740399,263748.227,261
740924,263943.452,38
741051,263989.099,1800
741336,264101.687,344
741601,264198.725,2588
741726,264239.347,2764
741737,264243.267,8
741931,264300.289,71
742344,264447.723,814
742409,264474.763,3037
742558,264525.177,655
743337,264810.287,112
743454,264848.319,196
743790,264961.547,140
743886,264999.401,85
744155,265085.302,1936
744302,265138.678,204
744561,265229.138,63
744602,265242.61,122
744642,265261.089,396
744802,265322.447,120
745103,265431.451,984
745110,265434.715,8
745165,265453.418,1351
745177,265455.946,10
745313,265509.513,161
745334,265517.433,118
745485,265568.759,212
745668,265636.949,199
745833,265690.083,59
745867,265700.546,488
746138,265807.983,1593
746339,265874.957,5
746373,265885.965,1427
746432,265907.723,225
746754,266020.008,628
747009,266112.853,1004
747129,266156.356,2712
747141,266161.54,1849
747527,266304.319,3363
747535,266306.639,2609
747628,266340.91,5
747797,266404.796,355
747818,266414.892,226
747848,266424.779,138
747851,266425.9,2503
748318,266594.086,204
748410,266628.26,975
748414,266629.413,373
748499,266659.3,77
748881,266800.624,2739
749268,266945.131,527
749296,266957.578,144
749636,267081.446,41
749742,267123.014,1497
749785,267138.709,866
749881,267174.404,65
750582,267412.413,696
750612,267421.772,381
750681,267446.647,31
750707,267457.1,698
750809,267493.882,1102
750829,267501.226,170
750881,267522.489,18
751189,267643.206,827
751491,267762.274,70
751502,267765.65,47
752045,267946.012,312
752160,267986.443,20
752305,268040.826,641
752431,268081.369,118
752531,268113.575,1190
752540,268117.063,655
753073,268310.321,5
753208,268357.216,24
753775,268558.106,3098
753987,268641.416,98
754014,268651.447,913
754527,268830.497,18
754539,268836.658,130
754798,268931.727,199
754860,268954.654,66
755020,269020.14,3224
755211,269087.642,77
755385,269151.32,167
755448,269172.36,178
755465,269180.696,1308
755630,269240.118,230
755811,269304.371,364
755862,269319.652,54
755884,269329.907,2172
756027,269388.945,1
756309,269488.83,486
756708,269636.746,1816
756945,269729.255,1238
756952,269730.551,11
757029,269753.351,11
757160,269804.581,230
757288,269847.412,793
757383,269885.539,651
757578,269951.905,208
757579,269952.097,1941
757597,269960.321,2355
757658,269988.48,45
757698,270002.384,77
757707,270005.647,42
757734,270014.624,746
757775,270025.551,585
758112,270151.099,49
758151,270165.45,171
758379,270250.648,172
758539,270314.358,25
758832,270418.164,490
758959,270460.146,1361
758976,270466.195,676
759452,270637.485,2043
759602,270686.076,1307
759805,270758.473,8
759858,270777.177,103
759961,270810.472,125
760258,270917.749,1036
760365,270951.045,87
760544,271010.178,4
760951,271156.975,448
761039,271187.054,4
761133,271217.357,1516
761183,271232.525,1762
761303,271277.643,538
761401,271309.162,1628
761424,271320.906,634
761481,271342.633,2036
761529,271358.392,606
761685,271407.303,308
761985,271524.468,96
762297,271640.705,47
762472,271694.944,19
762488,271701.279,18
762499,271705.823,85
762733,271777.741,70
762863,271822.972,413
762973,271861.787,194
763194,271944.296,30
763285,271983.463,18
763332,272000.983,22
763501,272053.237,103
764088,272259.439,72
764273,272328.334,1406
764460,272397.211,695
764594,272441.642,1423
764703,272477.482,25
764731,272486.921,329
764990,272580.359,1894
765136,272637.605,320
765968,272925.758,20
766034,272949.085,423
766494,273125.912,602
766691,273193.11,434
766715,273204.789,276
767048,273326.418,142
767060,273330.946,52
767429,273468.91,1393
767794,273592.683,333
768082,273687.161,101
768683,273897.49,181
768952,274000.255,8
769270,274109.085,1829
769379,274149.212,173
769615,274236.149,440
769790,274299.559,88
769791,274300.744,108
769921,274342.646,115
769923,274342.918,1468
770215,274444.5,475
770341,274489.971,1558
770408,274518.642,1
770921,274692.045,1966
770980,274712.366,229
771036,274735.18,94
771187,274786.683,1
771217,274800.571,1844
771283,274825.161,1344
771414,274873.896,1206
771473,274891.16,3459
771583,274925.911,1259
771979,275070.179,49
772288,275174.288,181
772639,275297.901,2756
772665,275305.821,1964
772803,275360.491,29
772930,275408.266,1025
773321,275539.463,721
773634,275643.459,327
773818,275708.13,1337
774083,275805.135,37
774918,276116.311,474
775210,276215.413,314
775987,276500.109,98
776192,276579.787,422
776286,276617.77,129
776676,276764.614,34
776693,276774.694,753
776729,276784.822,1112
776772,276798.965,70
776798,276809.125,215
776930,276861.892,184
776968,276872.388,271
776994,276881.827,929
777190,276945.777,1071
777680,277110.253,85
777886,277184.715,67
777971,277212.821,13
778296,277327.015,117
778603,277450.229,4
778655,277470.163,712
778698,277486.355,541
778746,277502.771,838
779073,277616.512,925
779117,277631.44,497
779258,277675.518,743
779323,277694.542,224
779498,277763.724,3
779665,277822.971,24
779872,277891.368,551
780008,277937.512,1773
780143,277987.862,180
780985,278286.462,74
781013,278295.535,174
781176,278353.516,247
781248,278376.876,467
781689,278534.168,662
781744,278558.76,638
781863,278597.815,1392
781902,278611.254,857
781987,278642.262,98
782070,278673.989,1842
782156,278704.98,2383
782186,278714.931,241
782197,278717.699,881
782430,278806.849,89
782443,278809.937,185
782453,278813.569,780
782788,278933.006,599
782810,278942.318,174
782936,278981.788,766
783031,279017.755,794
783160,279069.322,512
783187,279079.226,955
783231,279094.106,803
783285,279110.634,835
783392,279149.705,1
783649,279240.582,63
783744,279271.349,104
783812,279295.572,184
784068,279381.762,134
784316,279470.32,179
784455,279523.311,1451
784611,279578.605,51
784914,279687.515,0
785110,279755.305,65
785266,279814.167,130
785363,279852.551,1271
785706,279979.923,501
785917,280050.097,394
786297,280193.309,180
786607,280306.619,118
786727,280350.09,930
786770,280364.009,260
786783,280368.168,1285
786937,280422.855,83
787206,280518.741,482
787335,280563.812,385
787456,280597.267,397
787508,280616.546,235
787827,280735.599,900
787850,280743.007,863
788172,280867.068,447
788229,280888.364,155
788394,280947.61,923
788498,280984.522,977
788507,280986.585,163
788586,281015.753,1383
788866,281112.326,487
789236,281241.635,658
789333,281273.57,2282
789646,281389.551,371
789670,281398.127,53
789911,281490.844,634
789927,281497.421,30
789970,281513.468,881
790497,281703.175,254
790664,281764.278,1013
790739,281788.357,1962
790787,281802.965,64
790937,281861.187,401
791707,282142.764,32
791751,282158.572,542
791798,282175.611,159
791889,282211.386,1074
793037,282607.392,545
793820,282897.977,629
793982,282948.504,39
794029,282964.216,457
794450,283112.564,219
794532,283137.395,413
794538,283142.579,364
794808,283247.697,356
794827,283253.952,9
795141,283368.189,2199
795146,283370.461,9
795302,283421.308,298
795349,283438.107,438
795426,283463.322,223
795491,283486.746,1297
796342,283787.667,788
796378,283800.882,1890
796586,283875.536,60
796603,283881.696,15
796903,283994.509,260
797332,284147.577,740
797336,284149.034,317
797453,284195.513,671
797459,284197.864,965
797583,284249.751,68
797626,284266.727,244
797845,284348.02,219
797874,284356.517,1061
798128,284440.002,209
798499,284586.271,298
798704,284651.453,17
798972,284749.467,121
799194,284831.224,33
799195,284831.496,830
799236,284850.424,1985
799370,284903.751,458
799880,285088.802,510
799990,285131.025,77
800266,285240.541,774
800278,285245.101,19
800647,285371.141,48
800791,285423.202,1432
800807,285428.21,112
801028,285510.716,70
801159,285571.257,54
801288,285609.287,181
801445,285664.851,1006
801563,285707.985,1046
801633,285733.503,354
801640,285736.239,487
802041,285885.975,169
802374,286010.19,2942
802392,286014.846,626
802526,286055.596,2359
802924,286185.94,363
803270,286309.645,609
803301,286322.54,84
803373,286350.634,45
803751,286484.003,114
803799,286504.977,3987
804022,286581.773,152
804579,286789.057,302
804694,286826.511,14
805044,286946.904,3613
805142,286982.039,292
805149,286984.694,836
805278,287024.02,687
805284,287026.18,158
805330,287042.18,569
805333,287043.379,191
805414,287074.305,199
805554,287133.711,489
805780,287218.601,117
806192,287371.169,1178
806352,287430.217,231
807151,287725.23,246
807207,287748.684,45
807408,287827.657,6
807714,287943.49,173
807945,288023.039,515
808206,288123.481,110
808331,288166.103,27
808534,288245.539,1648
808603,288268.706,69
808673,288292.161,2231
808815,288341.358,45
808832,288348.798,2
808883,288365.02,829
808938,288391.02,198
809185,288475.143,90
809323,288528.693,48
809906,288747.658,30
809989,288780.004,947
810094,288818.118,33
810298,288880.979,90
810401,288915.202,13
810560,288974.206,2107
810600,288991.118,714
810604,288991.886,46
810801,289057.066,1376
810863,289075.897,1794
811136,289173.749,2221
811164,289185.349,186
811199,289195.412,745
811421,289267.425,53
811632,289346.637,499
811660,289357.948,149
811904,289449.48,771
812068,289509.045,3218
812164,289552.179,36
812194,289562.466,131
812254,289580.786,469
812365,289619.216,1547
812493,289665.133,840
812497,289666.974,205
812781,289758.857,1544
813005,289845.253,2316
813075,289870.708,410
813088,289875.155,1405
813473,290005.022,290
813492,290011.949,1561
813538,290026.189,501
814031,290217.316,336
814080,290237.796,1574
814639,290443.306,18
814982,290562.789,1146
815035,290580.98,599
815061,290588.627,338
815243,290654.081,3308
815379,290704.942,72
815662,290814.585,1355
816817,291233.08,3
816968,291283.301,157
817096,291330.131,27
817284,291400.08,219
817395,291444.942,12
817407,291447.838,462
817469,291470.477,3258
817573,291510.587,904
817990,291662.469,17
818454,291834.11,999
818628,291897.436,1443
818719,291931.562,333
818850,291981.576,1722
819039,292049.877,987
819506,292217.295,24
819799,292323.834,611
820080,292422.726,403
820162,292445.589,7
820216,292463.461,3934
820718,292652.796,443
820885,292718.826,49
821063,292783.464,12
821099,292796.872,586
821169,292821.414,27
821187,292828.198,159
821337,292884.596,732
821361,292893.571,3017
821432,292916.738,13
821927,293092.475,8
822052,293132.89,447
822087,293145.977,5
822353,293246.038,268
822417,293266.692,17
822815,293422.974,233
823088,293525.179,98
823911,293823.679,267
824243,293947.643,61
824245,293948.09,395
824390,293997.865,739
824553,294060.103,72
824592,294073.351,44
824974,294212.801,1122
825180,294284.303,15
825258,294312.701,1880
825312,294330.316,404
825338,294337.452,37
825343,294339.58,2538
