N_event,t_trig,tP1,tP2,tP3
2662586,953294.113,3592,4095,4095
2662598,953298.786,4095,2369,4095
2662704,953333.536,2172,4095,4095
2662746,953349.024,42,4095,4095
2662775,953359.535,133,4095,4095
2662877,953395.678,359,4095,4095
2663120,953485.643,4095,413,4095
2663185,953511.226,4095,4095,2834
2663206,953517.483,3603,4095,4095
2663270,953537.466,9,4095,4095
2663275,953539.642,872,4095,4095
2663377,953585.256,4095,92,92
2663420,953600.439,19,4095,4095
2663434,953607.112,4095,3531,4095
2663798,953741.187,4095,520,4095
2663821,953751.043,554,4095,4095
2663844,953761.97,4095,2552,4095
2663866,953770.962,4095,462,462
2663869,953772.466,676,4095,4095
2663960,953808.081,80,4095,4095
2664012,953830.656,4095,1430,1431
2664111,953866.511,4095,460,461
2664179,953897.358,4095,395,4095
2664225,953913.198,4095,540,539
2664265,953925.901,341,4095,4095
2664309,953943.868,4095,4095,3637
2664420,953979.115,4095,4095,862
2664482,953995.706,986,4095,4095
2664587,954036.233,620,4095,4095
2664645,954057.848,4095,290,4095
2664648,954058.44,4095,32,36
2664972,954168.773,4095,666,666
2665002,954178.789,4095,1444,1445
2665054,954195.364,1059,4095,4095
2665206,954253.669,4095,1948,1948
2665226,954261.517,62,4095,4095
2665410,954339.743,4095,175,4095
2665490,954366.991,326,4095,4095
2665556,954389.998,4095,240,4095
2665570,954394.078,4095,1175,1178
2665578,954395.726,89,4095,4095
2665627,954410.877,4095,385,386
2665726,954451.1,4095,21,22
2665761,954464.684,4095,324,325
2665768,954466.332,432,4095,4095
2665835,954493.563,52,4095,4095
2665842,954496.522,4095,974,4095
2665867,954504.475,4095,351,350
2665925,954528.938,5,4095,4095
2665980,954549.561,4095,423,422
2665993,954553.897,92,4095,4095
2666017,954566.344,4095,27,27
2666030,954571.881,4095,275,275
2666162,954618.503,529,4095,4095
2666169,954620.839,3030,4095,4095
2666185,954626.823,4095,75,4095
2666345,954684.213,699,4095,4095
2666368,954691.232,4095,55,56
2666397,954703.812,4095,169,168
2666422,954712.052,92,4095,4095
2666460,954724.036,3,4095,4095
2666493,954736.499,139,4095,4095
2666588,954772.834,126,4095,4095
2666593,954774.801,4095,1910,1911
2666621,954786.161,660,4095,4095
2666629,954788.785,6,4095,4095
2666695,954813.936,4095,4095,137
2666724,954822.144,4095,529,4095
2666737,954825.648,4095,4095,761
2666834,954861.599,4095,4095,27
2666954,954909.31,4095,204,4095
2667088,954957.868,4095,4095,436
2667109,954964.172,4095,196,196
2667198,954992.635,167,4095,4095
2667323,955033.465,201,4095,4095
2667324,955033.994,2038,4095,4095
2667405,955063.897,4095,411,411
2667474,955089.496,2089,4095,4095
2667615,955137.814,53,4095,4095
2667649,955151.19,4095,380,4095
2667702,955169.557,1806,4095,4095
2667706,955169.717,4095,2257,4095
2667708,955170.645,4095,760,760
2667725,955176.229,587,4095,4095
2668000,955276.13,235,4095,4095
2668029,955284.626,4095,612,612
2668062,955297.441,4095,1520,1520
2668067,955298.338,4095,300,4095
2668102,955312.849,270,4095,4095
2668127,955323.728,1135,4095,4095
2668275,955377.951,4095,4095,76
2668567,955488.572,4095,28,28
2668986,955643.447,4095,65,4095
2669034,955661.302,1844,4095,4095
2669042,955663.686,2850,4095,4095
2669046,955664.358,96,4095,4095
2669156,955702.645,4095,176,4095
2669159,955703.333,1273,4095,4095
2669499,955817.505,57,4095,4095
2669515,955826.417,665,4095,4095
2669589,955852.401,4095,280,4095
2669610,955861.2,4095,119,119
2669625,955865.04,442,4095,4095
2669630,955867.024,345,4095,4095
2669683,955886.395,4095,653,4095
2669796,955925.534,13,4095,4095
2669812,955930.958,4095,155,156
2670431,956134.888,4095,2406,2407
2670593,956188.758,4095,441,4095
2670682,956215.093,674,4095,4095
2670780,956253.428,288,4095,4095
2670831,956270.98,4095,2232,4095
2670861,956283.123,99,4095,4095
2670978,956321.762,1118,4095,4095
2670983,956323.49,4095,507,4095
2671013,956337.778,242,4095,4095
2671224,956410.554,47,4095,4095
2671302,956445.566,120,4095,4095
2671327,956453.87,4095,373,4095
2671499,956512.78,9,4095,4095
2671522,956521.1,4095,29,4095
2671685,956580.826,4095,485,485
2671782,956613.545,705,4095,4095
2671898,956651.624,4095,41,41
2671922,956660.84,479,4095,4095
2672192,956759.781,4095,49,49
2672204,956763.637,57,4095,4095
2672225,956773.108,4095,3737,3738
2672240,956778.165,1211,4095,4095
2672263,956783.22,4095,292,4095
2672457,956850.754,883,4095,4095
2672460,956851.602,4095,603,4095
2672553,956885.601,194,4095,4095
2672563,956890.352,366,4095,4095
2672580,956895.664,325,4095,4095
2673130,957101.162,4095,1495,4095
2673243,957140.793,1277,4095,4095
2673244,957140.906,4095,117,117
2673295,957156.472,4095,23,23
2673380,957188.888,4095,408,4095
2673545,957246.63,4095,1674,1674
2673589,957263.349,4095,623,623
2673760,957317.268,1836,4095,4095
2673825,957340.979,1106,4095,4095
2673972,957393.426,933,4095,4095
2674052,957425.537,4095,4095,666
2674231,957491.759,4095,4095,547
2674312,957523.982,4095,991,4095
2674441,957572.124,1541,4095,4095
2674450,957574.908,312,4095,4095
2674552,957612.279,4095,1310,1312
2674618,957635.483,1353,4095,4095
2674737,957673.961,4095,569,4095
2674816,957702.057,4095,234,234
2674831,957706.12,234,4095,4095
2674833,957706.28,4095,97,98
2674910,957729.939,4095,182,183
2674926,957738.12,24,4095,4095
2674939,957742.008,4095,628,628
2675170,957827.141,4095,1038,1039
2675183,957831.381,406,4095,4095
2675210,957839.284,4095,521,4095
2675292,957863.363,4095,849,849
2675409,957904.995,4095,4095,837
2675454,957918.674,4095,3475,4095
2675668,957986.544,4095,394,393
2675706,958001.088,390,4095,4095
2675707,958001.664,4095,631,4095
2675751,958015.647,4095,4095,134
2675779,958027.231,631,4095,4095
2675782,958028.255,4095,413,413
2675882,958064.254,4095,4095,1870
2675913,958074.734,4095,99,4095
2675946,958087.149,4095,220,222
2675949,958088.205,155,4095,4095
2676052,958119.948,291,4095,4095
2676125,958140.844,4095,387,4095
2676186,958162.076,748,4095,4095
2676440,958255.929,122,4095,4095
2676488,958271.496,308,4095,4095
2676750,958366.102,4095,152,152
2676761,958367.365,4095,70,70
2676792,958378.516,18,4095,4095
2677078,958477.282,4095,190,4095
2677177,958507.042,4095,271,4095
2677243,958528.432,4095,144,144
2677285,958547.536,219,4095,4095
2677337,958566.031,4095,440,4095
2677404,958585.503,4095,17,4095
2677406,958587.439,4095,151,151
2677499,958620.958,4095,649,4095
2677596,958658.524,699,4095,4095
2677605,958660.62,182,4095,4095
2677611,958661.485,4095,1776,1775
2677772,958717.275,4095,847,846
2677931,958764.618,183,4095,4095
2677982,958784.522,4095,263,263
2677993,958788.489,4095,264,4095
2678010,958795.16,4095,2065,4095
2678135,958840.823,4095,4095,2975
2678168,958855.431,4095,4095,1270
2678481,958967.299,4095,2192,2192
2678596,959010.306,4095,442,4095
2678667,959035.138,4095,4,4095
2678791,959077.568,844,4095,4095
2678830,959091.596,4095,82,82
2678876,959103.552,4095,1390,4095
2678878,959104.655,4095,232,233
2678933,959124.256,3,4095,4095
2679271,959233.932,91,4095,4095
2679514,959318.346,142,4095,4095
2679551,959331.673,2542,4095,4095
2679784,959411.72,4095,750,750
2679882,959444.086,4095,48,4095
2679883,959444.294,202,4095,4095
2679950,959467.493,94,4095,4095
2679991,959484.437,1031,4095,4095
2680019,959492.661,4095,145,146
2680022,959493.7,4095,348,348
2680126,959532.051,4095,570,570
2680179,959549.651,4095,349,349
2680244,959576.45,4095,79,79
2680261,959584.482,4095,95,94
2680291,959596.834,419,4095,4095
2680304,959601.874,4095,388,4095
2680509,959680.671,65,4095,4095
2680582,959709.551,768,4095,4095
2680652,959733.246,4095,4095,250
2680897,959822.779,4095,998,4095
2680925,959834.487,21,4095,4095
2680977,959853.786,4095,391,392
2680986,959856.485,1929,4095,4095
2681055,959890.169,4095,294,295
2681182,959938.424,4095,225,227
2681240,959959.08,4095,354,4095
2681284,959975.015,4095,141,140
2681312,959983.783,4095,4095,49
2681371,960010.022,203,4095,4095
2681407,960023.413,4095,196,197
2681453,960036.406,4095,32,4095
2681523,960061.077,4095,50,51
2681689,960120.051,4095,1571,4095
2681694,960121.619,4095,107,4095
2681718,960133.315,129,4095,4095
2681767,960148.962,4095,237,4095
2681780,960153.986,1631,4095,4095
2681973,960217.744,4095,36,4095
2682019,960235.2,4095,183,184
2682039,960244.8,4095,562,561
2682224,960313.934,4095,179,180
2682255,960324.622,87,4095,4095
2682256,960324.701,523,4095,4095
2682265,960326.685,232,4095,4095
2682593,960450.969,1134,4095,4095
2682665,960472.793,486,4095,4095
2682681,960478.665,4095,272,272
2682714,960493.448,4095,4095,34
2682728,960496.409,4095,588,589
2682756,960507.736,1172,4095,4095
2682864,960540.359,84,4095,4095
2683222,960675.22,4095,128,128
2683276,960688.899,2086,4095,4095
2683278,960689.395,4095,97,96
2683611,960820.912,112,4095,4095
2683825,960902.109,4095,218,219
2683919,960934.428,4095,567,4095
2683935,960941.964,59,4095,4095
2684003,960965.307,4095,63,4095
2684033,960975.211,125,4095,4095
2684110,961005.13,4095,4095,1232
2684243,961049.033,1841,4095,4095
2684294,961064.217,4095,110,111
2684410,961105.384,4095,80,80
2684419,961109.048,4095,402,403
2684654,961198.389,196,4095,4095
2684761,961240.692,4095,4095,610
2684776,961243.443,4095,43,4095
2684943,961308.946,4095,478,4095
2685001,961332.913,283,4095,4095
2685066,961353.713,267,4095,4095
2685084,961359.836,171,4095,4095
2685540,961513.58,4095,4095,46
2685606,961538.747,373,4095,4095
2685657,961554.379,2490,4095,4095
2685660,961556.107,4095,23,4095
2685674,961560.443,4095,4095,87
2685697,961569.067,616,4095,4095
2685870,961628.105,3,4095,4095
2685892,961634.585,4095,17,18
2686016,961689.479,4095,995,4095
2686062,961706.807,4095,192,193
2686128,961732.422,4095,849,849
2686501,961861.858,4095,167,4095
2686525,961871.522,4095,205,4095
2686590,961892.562,34,4095,4095
2686595,961893.681,2351,4095,4095
2686597,961894.881,4095,773,4095
2686728,961938.001,4095,1325,1325
2687012,962039.565,1615,4095,4095
2687151,962084.828,568,4095,4095
2687223,962109.996,4095,210,210
2687306,962135.627,201,4095,4095
2687383,962164.779,4095,242,4095
2687388,962167.05,4095,256,256
2687444,962186.57,608,4095,4095
2687567,962237.624,4095,252,252
2687589,962249.016,242,4095,4095
2687613,962256.28,1505,4095,4095
2687708,962287.575,4095,2036,2036
2687893,962351.637,4095,100,100
2687931,962361.957,4095,199,4095
2688077,962418.083,4095,4095,464
2688178,962458.339,4095,33,34
2688179,962458.946,4095,2118,4095
2688276,962492.689,432,4095,4095
2688359,962526.048,4095,67,4095
2688450,962558.928,168,4095,4095
2688569,962610.857,48,4095,4095
2688621,962629.63,4095,373,374
2688715,962659.213,4095,1543,4095
2688722,962661.293,229,4095,4095
2688725,962662.765,450,4095,4095
2688769,962675.453,4095,1075,4095
2688924,962731.467,25,4095,4095
2689014,962768.106,4095,1153,1154
2689197,962841.192,4095,317,321
2689262,962862.855,43,4095,4095
2689275,962870.023,330,4095,4095
2689352,962897.286,4095,4095,14
2689425,962919.286,4095,712,712
2689456,962929.926,76,4095,4095
2689463,962932.758,207,4095,4095
2689531,962956.42,240,4095,4095
2689631,962995.428,606,4095,4095
2689632,962996.163,825,4095,4095
2689713,963023.666,4095,4095,1271
2689820,963064.689,4095,340,4095
2689848,963077.442,4095,686,686
2689853,963079.217,4095,503,4095
2689927,963104.961,782,4095,4095
2690011,963133.36,4095,303,4095
2690022,963137.776,4095,4095,520
2690118,963170.127,4095,174,4095
2690122,963170.847,40,4095,4095
2690281,963240.413,4095,24,4095
2690320,963259.42,716,4095,4095
2690452,963303.451,4095,1109,4095
2690461,963306.715,4095,543,4095
2690493,963320.555,4095,135,135
2690526,963332.81,4095,688,688
2690612,963359.018,626,4095,4095
2690905,963463.927,4095,551,552
2690956,963483.302,4095,632,4095
2691229,963581.651,941,4095,4095
2691271,963600.307,4095,1356,1356
2691417,963641.378,1682,4095,4095
2691463,963653.586,4095,353,4095
2691533,963675.585,4095,4095,119
2691677,963731.296,15,4095,4095
2691685,963733.723,4095,17,15
2692221,963934.714,4095,113,115
2692248,963947.209,347,4095,4095
2692305,963966.873,14,4095,4095
2692315,963970.889,4095,551,4095
2692480,964026.12,4095,419,4095
2692484,964027.575,1316,4095,4095
2692585,964067.83,92,4095,4095
2692819,964150.596,4095,112,115
2692822,964152.756,4095,124,124
2692919,964186.878,4095,933,4095
2693014,964222.05,1019,4095,4095
2693082,964246.401,116,4095,4095
2693129,964259.105,99,4095,4095
2693175,964277.968,4095,54,4095
2693182,964280.049,546,4095,4095
2693209,964289.216,4095,381,381
2693235,964298.096,715,4095,4095
2693310,964326.815,791,4095,4095
2693335,964334.239,43,4095,4095
2693339,964334.698,162,4095,4095
2693372,964348.526,466,4095,4095
2693459,964377.582,4095,456,456
2693485,964389.469,173,4095,4095
2693618,964434.604,39,4095,4095
2693634,964441.26,335,4095,4095
2693651,964446.828,4095,311,311
2693711,964472.156,4095,20,4095
2693848,964520.682,4095,47,48
2693851,964521.93,50,4095,4095
2693903,964544.521,4095,4095,72
2693984,964572.697,4095,129,4095
2693994,964575.929,4095,1333,1333
2694155,964635.863,4095,584,4095
2694218,964654.678,732,4095,4095
2694292,964682.822,654,4095,4095
2694388,964723.477,7,4095,4095
2694674,964825.41,248,4095,4095
2694677,964826.289,279,4095,4095
2694925,964913.904,4095,24,4095
2695035,964953.47,4095,562,4095
2695097,964975.198,4095,191,4095
2695103,964977.742,4095,890,890
2695128,964990.013,4095,321,322
2695220,965029.82,580,4095,4095
2695230,965032.764,1396,4095,4095
2695289,965049.531,4095,4095,451
2695403,965085.354,266,4095,4095
2695404,965085.37,153,4095,4095
2695621,965161.145,17,4095,4095
2695665,965177.721,4095,253,252
2695692,965188.776,4095,342,343
2695714,965195.4,48,4095,4095
2695745,965207.288,4095,146,4095
2695800,965222.567,4095,40,40
2695805,965224.487,4095,77,4095
2695852,965242.743,4095,311,311
2695872,965251.559,4095,293,293
2695881,965254.23,771,4095,4095
2695956,965277.973,4095,14,15
2696037,965307.364,74,4095,4095
2696087,965327.812,4095,287,287
2696101,965331.284,127,4095,4095
2696138,965345.091,4095,40,4095
2696143,965346.771,305,4095,4095
2696155,965352.115,4095,1358,1360
2696354,965425.425,4095,91,4095
2696386,965438.834,629,4095,4095
2696458,965462.561,1066,4095,4095
2696506,965482.4,4095,96,4095
2696524,965488.944,489,4095,4095
2696544,965494.16,4095,181,180
2696731,965565.273,4095,942,942
2696733,965566.445,432,4095,4095
2696869,965609.245,4095,4095,922
2697016,965661.291,4095,375,376
2697170,965711.61,4095,34,4095
2697192,965721.066,242,4095,4095
2697289,965757.065,4,4095,4095
2697337,965774.392,4095,733,4095
2697417,965805.528,324,4095,4095
2697423,965808.376,4095,249,253
2697433,965812.856,4095,4095,683
2697441,965815.079,4095,37,37
2697604,965883.382,4095,123,4095
2697647,965899.941,4095,417,419
2697682,965911.813,4095,2531,4095
2697708,965921.46,915,4095,4095
2697751,965933.636,551,4095,4095
2697803,965951.828,4095,931,932
2697821,965959.988,4095,534,535
2697995,966011.09,919,4095,4095
2698091,966044.049,4095,4095,230
2698125,966056.385,4095,123,124
2698134,966060.353,4095,659,659
2698211,966087.312,4095,69,68
2698222,966090.992,19,4095,4095
2698223,966091.04,687,4095,4095
2698305,966122.335,32,4095,4095
2698553,966212.253,4095,4095,870
2698577,966217.245,4095,239,239
2698689,966256.843,4095,628,4095
2698766,966285.754,840,4095,4095
2698775,966287.979,4095,364,368
2698789,966293.69,37,4095,4095
2698991,966358.072,194,4095,4095
2699016,966367.368,624,4095,4095
2699160,966418.983,4095,26,4095
2699190,966428.518,15,4095,4095
2699227,966442.31,1158,4095,4095
2699330,966475.957,4095,390,390
2699339,966479.093,163,4095,4095
2699355,966485.894,291,4095,4095
2699468,966529.028,4095,1468,4095
2699469,966529.7,84,4095,4095
2699534,966550.771,4095,2626,4095
2699755,966628.722,4095,657,657
2699771,966636.711,4095,4095,89
2699773,966637.009,4095,91,4095
2699930,966692.8,4095,1192,1192
2699980,966707.935,4095,22,22
2699995,966711.637,31,4095,4095
2700188,966781.293,238,4095,4095
2700231,966794.477,99,4095,4095
2700267,966807.565,39,4095,4095
2700278,966813.068,4095,4095,568
2700370,966837.548,4095,4095,535
2700373,966838.316,4095,645,4095
2700587,966916.234,418,4095,4095
2700718,966961.193,77,4095,4095
2700738,966967.656,1394,4095,4095
2700936,967041.687,4095,229,231
2701018,967069.654,1055,4095,4095
2701021,967070.549,4095,469,470
2701038,967074.95,537,4095,4095
2701086,967091.061,55,4095,4095
2701129,967104.453,4095,569,569
2701130,967104.517,245,4095,4095
2701276,967153.188,4095,4095,257
2701434,967216.466,4095,18,4095
2701480,967231.425,4095,834,834
2701514,967248.385,4095,4095,38
2701564,967268.513,207,4095,4095
2701878,967376.686,4095,183,183
2701950,967404.54,4095,90,90
2702021,967434.316,314,4095,4095
2702055,967445.548,4095,436,4095
2702176,967489.467,4095,1530,4095
2702339,967555.817,4095,1768,1771
2702465,967603.912,4095,536,4095
2702560,967632.295,2480,4095,4095
2702630,967661.382,601,4095,4095
2702632,967661.654,4095,483,481
2702736,967701.205,4095,2473,4095
2702791,967722.9,4095,85,85
2702816,967735.252,765,4095,4095
2702865,967753.812,4095,1298,1298
2702969,967789.874,4095,522,4095
2703008,967802.738,4095,288,288
2703050,967815.874,4095,114,114
2703265,967891.729,4095,4095,2285
2703491,967985.342,4095,262,4095
2703492,967985.773,4095,501,500
2703604,968017.325,1154,4095,4095
2703635,968029.213,196,4095,4095
2703701,968058.3,4095,5,4095
2703730,968066.124,1088,4095,4095
2703749,968075.419,172,4095,4095
2703752,968076.027,21,4095,4095
2703775,968086.683,167,4095,4095
2703794,968092.795,87,4095,4095
2703866,968120.842,4095,925,4095
2704006,968173.46,3234,4095,4095
2704024,968179.225,1605,4095,4095
2704112,968207.864,4095,427,4095
2704117,968210.312,2228,4095,4095
2704149,968225.448,4095,101,4095
2704176,968233.239,4095,472,472
2704184,968236.167,4095,4095,249
2704444,968333.109,13,4095,4095
2704541,968367.571,555,4095,4095
2704627,968400.915,149,4095,4095
2704671,968418.978,268,4095,4095
2704783,968458.465,4095,22,24
2704788,968459.805,1741,4095,4095
2704830,968472.593,4095,537,4095
2704859,968485.12,4095,98,98
2704955,968520.816,4095,779,4095
2704964,968523.311,4095,70,70
2705035,968553.183,4095,78,4095
2705157,968597.054,4095,4095,35
2705172,968602.221,4095,184,4095
2705178,968606.013,4095,799,799
2705194,968610.365,6,4095,4095
2705208,968617.613,521,4095,4095
2705255,968632.286,4095,143,4095
2705268,968637.677,92,4095,4095
2705286,968642.156,1,4095,4095
2705389,968673.644,4095,945,4095
2705439,968689.915,4095,69,4095
2705619,968754.713,4095,548,4095
2705841,968834.695,4095,1103,1103
2705862,968842.375,4095,89,89
2706000,968893.446,756,4095,4095
2706006,968894.789,4095,236,236
2706096,968920.358,4095,119,4095
2706114,968927.365,990,4095,4095
2706120,968928.741,452,4095,4095
2706135,968931.844,4095,4095,79
2706136,968932.405,4095,390,390
2706138,968933.893,4095,4095,368
2706155,968942.501,56,4095,4095
2706158,968942.837,4095,30,4095
2706161,968943.669,4095,1023,1027
2706173,968947.397,223,4095,4095
2706227,968967.652,562,4095,4095
2706290,968988.211,30,4095,4095
2706366,969013.762,4095,517,517
2706418,969032.546,4095,4095,1351
2706438,969039.554,204,4095,4095
2706562,969079.025,1085,4095,4095
2706643,969112.672,56,4095,4095
2706645,969112.848,24,4095,4095
2706657,969116.336,4095,409,4095
2706781,969158.175,684,4095,4095
2706910,969203.182,55,4095,4095
2706913,969204.078,4095,4095,1576
2706963,969221.677,676,4095,4095
2706971,969222.669,4095,343,4095
2707029,969245.053,724,4095,4095
2707106,969271.532,4095,1979,4095
2707149,969287.292,4095,655,655
2707203,969308.619,483,4095,4095
2707396,969373.801,4095,1777,1777
2707483,969403.465,374,4095,4095
2707579,969439.128,622,4095,4095
2707631,969452.903,325,4095,4095
2707769,969506.517,4095,1585,4095
2707830,969530.102,290,4095,4095
2707986,969586.158,87,4095,4095
2708045,969604.371,472,4095,4095
2708074,969613.763,4095,1977,4095
2708082,969616.131,735,4095,4095
2708168,969646.994,4095,2089,4095
2708169,969647.394,4095,1108,4095
2708209,969658.801,4095,458,4095
2708260,969671.025,2546,4095,4095
2708342,969693.649,580,4095,4095
2708361,969699.777,4095,624,624
2708413,969713.041,211,4095,4095
2708451,969728.08,67,4095,4095
2708496,969742.927,4095,744,4095
2708567,969768.239,1193,4095,4095
2708628,969792.014,4095,726,725
2708665,969801.278,1924,4095,4095
2708687,969807.934,691,4095,4095
2708716,969819.902,44,4095,4095
2708739,969828.429,2037,4095,4095
2708828,969861.453,3263,4095,4095
2708833,969863.213,4095,55,4095
2708872,969877.932,4095,958,957
2708950,969909.964,4095,387,4095
2709052,969954.187,4095,143,4095
2709054,969954.442,4095,241,4095
2709122,969971.178,4095,1520,4095
2709199,970000.041,4095,15,4095
2709347,970051.832,4095,3386,3386
2709384,970066.759,13,4095,4095
2709410,970076.487,68,4095,4095
2709516,970117.43,4095,102,4095
2709730,970197.412,4095,3038,4095
2709783,970222.227,4095,89,4095
2709942,970281.666,4095,558,4095
2709960,970285.986,121,4095,4095
2710014,970306.705,881,4095,4095
2710037,970314.177,4095,627,628
2710103,970336.817,4095,441,441
2710129,970345.616,4095,42,4095
2710130,970345.696,4095,749,4095
2710146,970351.344,4095,4095,604
2710176,970363.456,4095,253,257
2710177,970364.513,4095,54,4095
2710181,970365.552,4095,2489,2490
2710208,970376.879,4095,4095,72
2710214,970379.167,4095,446,446
2710253,970391.471,4095,57,4095
2710271,970397.118,209,4095,4095
2710278,970399.759,4095,71,4095
2710296,970406.927,3996,4095,4095
2710490,970473.581,4095,4095,9
2710567,970498.86,4095,1563,4095
2710665,970537.195,1085,4095,4095
2710772,970569.882,33,4095,4095
2710834,970587.002,875,4095,4095
2711040,970663.656,159,4095,4095
2711150,970706.631,22,4095,4095
2711233,970739.19,4095,1576,1577
2711251,970745.814,4095,247,247
2711254,970746.677,4095,1424,4095
2711263,970749.253,517,4095,4095
2711298,970764.341,590,4095,4095
2711323,970773.061,326,4095,4095
2711378,970788.981,4095,157,158
2711496,970832.035,4095,1021,4095
2711552,970852.803,359,4095,4095
2711583,970866.115,1573,4095,4095
2711887,970963.024,1003,4095,4095
2712004,971007.311,4095,446,4095
2712113,971042.841,235,4095,4095
2712118,971043.55,870,4095,4095
2712125,971044.878,279,4095,4095
2712157,971054.141,4095,1079,1078
2712196,971067.198,4095,1541,4095
2712224,971075.325,4095,278,278
2712283,971099.245,4095,4095,56
2712288,971100.013,4095,300,4095
2712314,971111.292,4095,1024,1025
2712374,971134.251,4095,171,4095
2712440,971157.611,65,4095,4095
2712635,971228.649,30,4095,4095
2712715,971252.665,4095,4095,29
2712970,971349.671,4095,146,146
2713004,971361.894,4095,1123,1122
2713050,971378.518,4095,238,239
2713122,971398.964,4095,1797,4095
2713124,971400.165,4095,971,972
2713155,971411.685,38,4095,4095
2713169,971417.461,4095,151,150
2713248,971445.86,4095,42,4095
2713265,971454.404,4095,534,4095
2713279,971459.844,4095,1382,1383
2713360,971489.539,4095,406,4095
2713379,971499.01,4095,492,4095
2713441,971517.09,4095,1079,1079
2713472,971528.273,4095,80,81
2713516,971543.025,4095,10,11
2713613,971577.089,4095,109,4095
2713776,971632.335,4095,647,647
2713911,971676.493,4095,4095,695
2713971,971706.141,4095,92,92
2714041,971734.924,267,4095,4095
2714108,971753.068,4095,1059,4095
2714272,971809.621,4095,541,4095
2714436,971865.465,504,4095,4095
2714465,971878.313,515,4095,4095
2714584,971919.88,4095,62,62
2714700,971959.462,4095,36,37
2714752,971981.622,4095,167,4095
2714754,971981.958,4095,554,554
2714767,971987.014,4095,21,4095
2714789,971994.23,4095,723,4095
2714817,972002.117,4095,74,4095
2714877,972022.197,251,4095,4095
2714943,972048.277,4095,1246,1250
2714979,972065.667,4095,92,92
2714992,972071.764,4,4095,4095
2715086,972102.707,760,4095,4095
2715263,972173.601,133,4095,4095
2715292,972183.297,871,4095,4095
2715351,972201.937,4095,1474,4095
2715376,972209.856,4095,645,4095
2715419,972223.503,4095,489,488
2715553,972270.974,4095,267,266
2715559,972273.182,310,4095,4095
2715594,972284.014,4095,517,517
2715693,972311.837,4095,616,617
2715707,972316.525,3308,4095,4095
2715759,972337.117,113,4095,4095
2715887,972381.675,4095,64,4095
2715897,972385.419,460,4095,4095
2716115,972465.21,4095,2153,2155
2716125,972471.161,948,4095,4095
2716184,972487.704,4095,3216,3217
2716246,972511.208,772,4095,4095
2716337,972541.255,47,4095,4095
2716404,972562.198,4095,146,146
2716526,972603.525,4095,4095,678
2716544,972612.469,4095,454,4095
2716594,972632.325,4095,64,4095
2716715,972684.052,4095,4095,305
2716766,972706.275,4095,4095,358
2716770,972709.331,4095,23,4095
2716788,972717.331,531,4095,4095
2716796,972721.411,4095,1541,1542
2716917,972772.609,3,4095,4095
2717006,972806.528,4095,4095,1213
2717043,972819.856,4095,273,4095
2717194,972883.967,4095,823,4095
2717279,972911.342,4095,4095,997
2717307,972919.918,4095,296,296
2717402,972962.812,320,4095,4095
2717410,972964.573,4095,2869,4095
2717435,972972.455,4095,179,180
2717956,973172.919,4095,3186,4095
2718018,973201.062,2859,4095,4095
2718182,973261.333,4095,844,844
2718263,973288.084,90,4095,4095
2718311,973304.979,0,4095,4095
2718373,973330.195,4095,338,338
2718398,973343.075,108,4095,4095
2718450,973360.834,4095,1452,1451
2718502,973379.68,4095,267,269
2718545,973396.368,761,4095,4095
2718680,973445.788,4095,642,4095
2718753,973469.803,1430,4095,4095
2718832,973498.697,4095,95,95
2718903,973526.823,4095,1520,1520
2718943,973538.007,181,4095,4095
2718975,973547.878,4095,799,799
2719004,973558.661,792,4095,4095
2719096,973595.379,338,4095,4095
2719216,973637.456,4095,60,60
2719226,973642.208,408,4095,4095
2719423,973716.252,4095,2058,4095
2719426,973717.243,4095,42,42
2719651,973793.622,4095,188,188
2719720,973816.245,56,4095,4095
2719758,973827.844,400,4095,4095
2719889,973868.514,4095,935,934
2720194,973984.346,43,4095,4095
2720223,973996.074,4095,112,4095
2720334,974029.912,4095,2370,4095
2720345,974034.263,62,4095,4095
2720382,974045.864,169,4095,4095
2720470,974077.716,875,4095,4095
2720510,974098.02,4,4095,4095
2720517,974099.7,284,4095,4095
2720637,974142.433,4095,4095,179
2720848,974212.989,930,4095,4095
2720877,974224.763,4095,1797,1798
2720891,974229.627,48,4095,4095
2720969,974256.09,4095,115,115
2720995,974268.217,4095,142,143
2721229,974352.372,4095,860,861
2721243,974355.652,92,4095,4095
2721253,974360.611,4095,2133,4095
2721263,974362.579,4095,1227,1227
2721280,974366.916,4095,1833,1833
2721346,974386.77,52,4095,4095
2721493,974432.047,4095,127,128
2721596,974470.253,4095,143,143
2721669,974496.091,4095,4095,403
2721716,974510.171,4095,1149,4095
2721721,974511.259,11,4095,4095
2721945,974603.509,85,4095,4095
2721966,974612.965,4095,110,114
2721979,974618.1,862,4095,4095
2722003,974625.939,4095,24,4095
2722384,974757.068,4095,186,187
2722441,974771.74,3993,4095,4095
2722460,974781.066,4095,74,73
2722492,974795.193,4095,743,4095
2722496,974796.41,144,4095,4095
2722629,974843.863,4095,319,320
2722707,974870.23,4095,99,4095
2722804,974900.405,4095,46,47
2722833,974909.491,4095,310,310
2722861,974922.802,4095,1481,1481
2722933,974946.017,4095,4095,184
2722944,974950.609,4095,169,4095
2722955,974956.736,430,4095,4095
2723087,975003.31,4095,4095,1444
2723103,975008.558,4095,4095,1542
2723324,975090.601,109,4095,4095
2723449,975134.518,4095,13,13
