N_event,t_trig,tP3
1422675,507803.2,524
1423020,507936.813,373
1423072,507959.228,583
1423380,508068.217,40
1423533,508116.584,384
1423750,508194.517,325
1423799,508211.461,929
1424227,508371.089,934
1424263,508387.072,326
1424476,508461.631,479
1424522,508479.758,1218
1424739,508549.708,1157
1424886,508599.131,890
1425496,508809.798,128
1425621,508854.82,113
1425624,508855.876,207
1425819,508925.202,156
1426316,509101.773,373
1426323,509104.174,567
1426654,509216.315,109
1426848,509287.545,502
1426862,509293.289,106
1426907,509310.856,145
1427031,509354.743,668
1427210,509415.061,274
1427322,509450.756,1474
1427328,509451.588,260
1427344,509456.852,2719
1427560,509531.97,935
1427646,509558.914,221
1427708,509578.578,674
1427968,509674.142,120
1428104,509723.342,650
1428451,509859.594,225
1429033,510074.245,33
1429058,510084.884,880
1429274,510158.29,74
1429630,510288.351,521
1429722,510315.79,62
1429742,510322.712,460
1429900,510382.871,1709
1429996,510411.643,847
1430062,510431.595,691
1430252,510498.697,36
1430338,510528.873,76
1430916,510745.826,50
1431170,510831.857,862
1431999,511134.617,703
1432044,511149.027,112
1432066,511158.248,1367
1432459,511288.036,1217
1432482,511294.997,517
1432741,511377.314,1769
1432810,511401.171,440
1432844,511413.442,374
1432988,511463.296,35
1433026,511478.656,27
1433410,511611.708,1063
1433519,511650.555,601
1433536,511656.683,57
1433700,511713.418,154
1433761,511735.385,507
1434230,511906.277,334
1434307,511934.852,264
1434336,511943.332,239
1434501,512004.961,143
1434549,512020.993,937
1434831,512124.479,953
1434928,512159.022,480
1435001,512179.229,415
1435054,512199.501,221
1435486,512349.913,129
1435676,512411.287,49
1436195,512597.906,1073
1436226,512606.13,2416
1437027,512903.195,652
1437427,513045.336,247
1437623,513120.037,348
1437694,513143.717,89
1437987,513245.266,90
1439118,513660.711,567
1439732,513873.666,110
1440058,513992.015,556
1440067,513994.015,763
1440165,514030.27,11
1440172,514033.054,1934
1441158,514398.932,1529
1441378,514485.202,366
1441548,514541.392,18
1441815,514635.101,937
1442014,514700.841,60
1442163,514759.285,62
1442328,514818.657,101
1442459,514865.135,368
1442801,514999.318,179
1442882,515031.268,394
1442979,515065.234,1300
1443010,515074.85,457
1443036,515085.505,482
1443187,515138.878,2002
1443847,515378.383,70
1443947,515408.35,3073
1443955,515410.445,869
1444022,515430.62,123
1444208,515488.073,23
1444421,515553.189,83
1444963,515751.513,24
1444979,515755.903,11
1445544,515960.237,299
1445836,516056.6,414
1446294,516230.782,2681
1446839,516427.507,628
1447301,516594.778,87
1447385,516621.911,188
1447586,516697.486,35
1447725,516751.121,264
1447850,516794.766,66
1447975,516835.757,223
1448173,516895.161,2257
1448196,516901.145,221
1449363,517324.626,269
1449442,517354.608,470
1449449,517357.216,1384
1449783,517466.091,65
1449818,517477.499,127
1449833,517483.562,11
1450390,517686.959,19
1450742,517807.481,433
1450803,517830.888,3588
1451019,517916.932,12
1451023,517918.964,12
1451293,518010.895,123
1451902,518216.485,231
1452240,518338.655,1198
1452861,518563.796,2365
1452964,518606.641,31
1452987,518616.401,335
1453119,518661.951,70
1453232,518702.44,229
1453357,518750.043,368
1453731,518886.34,24
1454134,519019.998,599
1454202,519038.253,89
1454599,519188.087,1319
1454711,519222.981,18
1454960,519313.649,32
1455061,519342.831,2241
1455064,519343.615,23
1455481,519496.456,2352
1455502,519503.768,677
1455779,519607.235,942
1455966,519670.208,680
1456086,519708.671,1109
1457340,520166.81,149
1457754,520310.531,1181
1458080,520435.087,1239
1458189,520476.669,527
1458223,520487.803,244
1458438,520553.657,17
1458694,520642.597,221
1458729,520659.172,438
1459085,520785.887,957
1459149,520809.87,184
1459801,521053.428,394
1459984,521122.785,166
1460183,521194.746,55
1460280,521228.253,22
1460377,521259.868,19
1460479,521293.85,104
1460551,521317.225,305
1460656,521352.471,1173
1460679,521361.863,31
1460712,521378.135,200
1460987,521469.747,607
1461008,521477.282,2480
1461028,521483.602,1079
1461253,521556.655,265
1461427,521622.22,633
1461513,521656.059,48
1461550,521668.666,284
1461659,521711.512,523
1461719,521734.456,213
1461887,521792.406,482
1462546,522024.636,155
1462596,522041.819,2459
1462714,522087.034,1877
1462779,522112.473,119
1463357,522318.016,401
1463522,522380.174,190
1463742,522459.035,845
1464342,522680.242,1033
1464598,522774.894,168
1464650,522801.246,46
1464937,522903.626,567
1465355,523059.475,516
1465500,523112.658,454
1465503,523114.498,980
1466061,523329.529,444
1466075,523338.713,2544
1466428,523464.725,12
1466538,523503.827,143
1466640,523539.554,551
1467107,523706.907,112
1467381,523805.72,365
1467665,523913.22,1504
1468002,524034.0,27
1468272,524135.244,600
1468373,524173.451,311
1468459,524199.785,1611
1468482,524208.457,1387
1468894,524345.94,852
1469628,524608.714,144
1469682,524627.274,346
1469829,524691.128,1701
1469862,524704.184,237
1470056,524779.556,358
1470257,524856.962,1092
1470342,524889.137,746
1470472,524940.959,167
1470478,524942.287,435
1470626,524997.069,1443
1470987,525129.032,301
1471049,525151.72,10
1471441,525291.331,55
1472147,525534.203,51
1472571,525694.869,21
1472872,525801.057,616
1473468,526008.522,321
1473917,526166.597,1946
1473954,526182.596,761
1474174,526262.273,482
1474228,526284.305,283
1474393,526350.19,953
1474511,526395.309,293
1474662,526448.411,41
1475203,526647.716,1275
1475449,526738.594,975
1475548,526777.905,89
1475806,526870.366,1203
1475924,526910.524,177
1476335,527048.408,1176
1476417,527079.655,228
1476858,527244.21,1027
1477013,527304.143,1406
1477124,527346.862,1183
1477397,527447.019,243
1477403,527450.923,1245
1477547,527499.545,1018
1477593,527517.113,49
1477606,527523.096,406
1477710,527551.783,432
1477754,527567.719,146
1477828,527587.83,841
1478249,527739.585,261
1478900,527966.618,781
1479082,528036.04,117
1479272,528100.118,1138
1479353,528131.412,567
1479427,528158.899,529
1479710,528256.113,133
1479818,528291.119,202
1479843,528301.36,65
1480163,528414.699,391
1480621,528583.159,3421
1480765,528633.109,80
1480988,528717.634,646
1481059,528744.194,189
1481351,528857.934,350
1481665,528970.411,1310
1481687,528977.146,606
1481806,529020.649,53
1481878,529050.088,381
1482259,529178.9,641
1482359,529215.027,131
1482679,529326.208,227
1482856,529394.974,40
1482930,529420.78,96
1482935,529422.589,132
1483103,529485.227,805
1483210,529530.393,15
1483339,529573.304,15
1483402,529594.071,1225
1484123,529845.504,739
1484991,530136.248,3028
1485326,530268.019,121
1485523,530332.449,474
1485547,530337.345,299
1485556,530340.572,280
1485778,530420.35,1386
1485871,530454.909,662
1486055,530516.796,344
1486130,530538.364,892
1486492,530661.928,1256
1486625,530707.494,1253
1486682,530726.549,22
1486808,530771.06,550
1486886,530795.683,716
1487126,530885.696,1149
1487239,530931.856,89
1487270,530941.776,141
1487711,531095.802,111
1487851,531146.553,409
1487951,531184.312,23
1488211,531280.422,405
1488490,531382.226,1296
1488742,531471.327,119
1488838,531505.967,102
1489017,531569.005,191
1489136,531612.732,169
1489450,531722.232,79
1489704,531822.55,191
1489710,531824.005,67
1490468,532102.093,195
1491005,532295.624,417
1491094,532329.415,178
1491148,532347.074,338
1491150,532347.415,125
1491185,532357.126,1739
1491434,532444.644,326
1491490,532464.451,1854
1491559,532483.09,28
1491778,532560.193,330
1491796,532567.184,386
1491831,532577.247,1423
1491855,532587.888,94
1491901,532602.895,56
1491936,532614.558,620
1491956,532621.598,34
1491968,532624.606,2181
1492035,532646.19,733
1492091,532667.085,315
1492300,532740.411,683
1492349,532760.747,265
1492389,532774.938,273
1492495,532813.577,236
1492506,532817.017,1117
1492539,532828.793,208
1492756,532904.838,213
1492976,532986.468,315
1494110,533358.33,622
1494320,533427.384,1034
1494378,533448.871,295
1494491,533490.886,345
1495518,533854.892,1469
1495629,533897.067,341
1495664,533907.814,894
1495924,534000.968,313
1495946,534010.104,166
1496288,534139.62,385
1496548,534235.729,137
1496771,534305.952,540
1496824,534321.007,317
1497262,534472.026,2979
1497541,534565.369,55
1497743,534639.35,172
1497753,534641.782,189
1497805,534658.741,300
1497857,534679.637,1363
1497884,534688.997,566
1498950,535077.53,61
1499145,535154.472,40
1499233,535184.935,67
1499475,535270.389,373
1500373,535594.988,105
1500778,535738.44,1424
1500870,535767.96,1167
1501065,535837.733,59
1501105,535848.773,1905
1501251,535901.284,961
1501688,536048.128,521
1501749,536069.328,550
1502012,536163.5,10
1502552,536338.376,412
1502628,536364.551,31
1502858,536446.885,487
1503126,536542.243,366
1503136,536544.803,281
1503260,536592.306,57
1503363,536627.281,164
1503517,536679.71,3222
1503693,536740.237,273
1503766,536765.468,69
1503800,536780.156,175
1503822,536788.908,362
1503848,536797.884,1196
1503976,536846.33,428
1504009,536857.782,142
1504469,537015.493,248
1504470,537016.006,247
1504660,537089.763,525
1505001,537210.593,373
1505155,537263.807,625
1505457,537370.46,416
1505578,537411.387,415
1505635,537429.019,684
1505647,537432.075,123
1505747,537458.842,77
1506122,537594.486,380
1506151,537606.118,3581
1506284,537658.677,375
1506317,537667.988,399
1506391,537698.852,218
1506908,537888.303,1909
1507087,537953.1,944
1507396,538072.821,197
1507581,538134.76,23
1507661,538159.239,75
1507865,538224.214,160
1508019,538285.252,22
1508220,538350.211,2136
1508230,538354.93,875
1508292,538379.586,470
1508616,538503.086,880
1509125,538692.169,1464
1509309,538754.68,295
1509628,538872.341,1315
1509730,538905.46,146
1510047,539015.361,990
1510440,539156.302,269
1510455,539159.517,121
1510537,539192.188,470
1510556,539195.72,41
1510683,539240.667,513
1510880,539312.09,128
1510995,539348.728,721
1511742,539609.762,710
1512072,539733.838,654
1512240,539788.365,82
1512276,539799.164,271
1512283,539801.548,1009
1512413,539847.228,1108
1512477,539871.258,577
1512507,539884.986,663
1512700,539962.056,35
1513695,540312.303,183
1513777,540348.575,123
1513942,540413.02,2631
1514034,540444.988,131
1514246,540525.865,2231
1514285,540537.945,48
1514820,540722.933,335
1514936,540764.9,132
1515314,540884.289,260
1515529,540958.43,280
1516021,541132.506,1124
1516540,541311.221,1050
1516662,541353.333,620
1516783,541399.907,119
1517022,541487.953,684
1517413,541612.11,229
1517502,541643.005,276
1517799,541761.866,242
1517811,541768.026,830
1517928,541806.409,1864
1518001,541831.992,234
1518076,541858.456,676
1518458,541998.708,111
1518543,542029.139,46
1518599,542049.314,694
1519024,542194.767,971
1519044,542200.303,1130
1519124,542229.87,853
1519259,542287.005,868
1519383,542327.532,424
1519432,542346.715,59
1519528,542381.002,148
1519606,542408.826,105
1519969,542535.286,42
1520295,542657.571,80
1520495,542736.913,285
1520688,542807.375,303
1520986,542912.812,1188
1521217,543000.747,2930
1521242,543011.61,92
1521331,543044.937,573
1521459,543086.136,870
1521530,543114.055,80
1521784,543201.83,320
1522186,543342.418,298
1522812,543571.051,634
1522936,543611.019,1128
1523064,543658.298,24
1523434,543778.023,1194
1523469,543786.343,1055
1523531,543812.854,152
1523779,543899.811,904
1523936,543960.338,2596
1523975,543973.825,921
1523996,543983.057,1350
1524180,544045.903,301
1524558,544174.604,667
1524615,544193.975,256
1524623,544195.196,601
1524766,544250.538,1019
1524834,544276.474,87
1524851,544283.098,58
1525141,544388.535,951
1525144,544390.279,435
1525403,544484.549,67
1525413,544488.309,40
1525552,544540.734,123
1525689,544601.473,865
1526120,544755.998,1113
1526172,544772.477,248
1526581,544904.186,208
1526935,545026.455,1169
1527133,545091.814,1497
1527284,545147.556,222
1527363,545175.588,341
1527583,545259.324,204
1528028,545408.462,460
1528250,545479.628,206
1528522,545583.049,3547
1528706,545651.447,114
1529256,545841.794,423
1529565,545953.488,1664
1529804,546036.925,25
1529987,546098.892,34
1530248,546188.537,787
1530437,546261.528,767
1530543,546301.526,69
1530779,546389.3,369
1530918,546439.764,464
1531229,546556.353,311
1531738,546745.66,86
1531879,546800.619,2787
1531915,546808.746,1310
1532171,546902.647,170
1532311,546953.943,996
1532450,547000.246,248
1532493,547016.293,1088
1532648,547078.484,517
1532712,547103.987,131
1532731,547110.003,2971
1533135,547251.743,1318
1533257,547294.334,69
1534163,547636.939,1322
1534285,547677.704,618
1534466,547740.101,3934
1534597,547785.074,189
1534920,547902.891,792
1535439,548094.463,624
1535444,548095.518,847
1535873,548252.709,113
1535897,548260.628,185
1536295,548409.964,843
1536757,548586.177,49
1536790,548601.088,1732
1536898,548638.51,813
1537171,548736.361,62
1537283,548772.518,485
1537376,548803.38,555
1537531,548864.785,662
1537852,548978.203,390
1538406,549182.159,987
1538437,549193.118,64
1538633,549263.898,451
1538946,549376.964,2924
1538977,549387.347,996
1539445,549553.642,20
1539675,549634.454,195
1539836,549696.733,610
1539982,549750.303,1073
1540099,549792.365,172
1540164,549818.108,1060
1540281,549857.098,360
1540645,549992.626,361
1540711,550015.937,157
1541174,550171.513,40
1541186,550175.481,624
1541266,550205.784,2963
1541298,550214.199,270
1541411,550258.037,634
1541602,550325.281,903
1541783,550389.645,3102
1542158,550524.134,615
1542417,550618.722,196
1542476,550636.913,172
1542525,550655.36,2180
1542788,550751.243,342
1542830,550768.619,372
1542965,550808.761,32
1542979,550814.984,11
1543607,551036.845,401
1543745,551085.643,28
1544038,551189.238,1203
1544327,551290.161,225
1544527,551365.005,1066
1544556,551374.215,273
1544669,551416.938,996
1544866,551493.159,673
1545244,551621.36,598
1545395,551686.126,706
1545456,551706.909,2549
1545552,551738.603,130
1545751,551811.783,1243
1545780,551820.663,499
1545931,551867.924,221
1546298,551986.959,626
1546436,552036.285,415
1546883,552196.918,395
1546986,552228.212,240
1547095,552267.586,144
1547302,552345.038,2013
1547356,552362.045,146
1547603,552447.322,457
1547635,552456.81,539
1547741,552495.431,283
1547832,552524.614,414
1548077,552621.186,3861
1548305,552709.87,457
1548306,552710.03,234
1548374,552733.197,792
1548424,552752.556,1581
1548497,552777.947,115
1548632,552826.585,353
1548673,552838.952,1567
1548685,552843.048,203
1548733,552860.727,771
1548746,552867.335,398
1548751,552868.37,538
1548896,552919.764,121
1549064,552979.058,874
1549423,553090.973,1656
1549924,553267.477,579
1550104,553332.754,216
1550256,553388.671,92
1550772,553570.232,1041
1551219,553732.737,87
1551636,553892.362,155
1552045,554038.644,414
1552078,554049.043,423
1552284,554131.584,653
1553288,554498.674,1189
1553372,554529.776,147
1553488,554570.126,112
1553792,554675.418,330
1553818,554683.098,1981
1553948,554727.271,1562
1554058,554763.527,697
1554557,554943.023,16
1554849,555057.178,1137
1555159,555175.222,150
1555202,555190.758,1121
1555670,555356.831,983
1556248,555581.494,346
1556824,555783.806,169
1556881,555802.894,358
1557428,555986.775,2023
1557697,556069.939,494
1557828,556119.474,415
1557965,556167.248,912
1557975,556172.559,263
1558312,556298.203,1498
1558497,556359.864,17
1558598,556397.399,228
1558731,556444.118,205
1558883,556496.947,96
1558980,556534.45,879
1559145,556592.496,680
1559342,556663.197,2382
1559734,556791.817,784
1560094,556917.332,187
1560308,556992.321,519
1560697,557125.948,206
1561149,557296.582,193
1561323,557353.923,1084
1561455,557401.122,51
1561465,557403.858,752
1561539,557432.753,4058
1561932,557570.588,2099
1562019,557600.427,1270
1562171,557656.921,609
1562879,557938.319,525
1563012,557985.406,470
1563208,558053.835,48
1563386,558111.929,347
1563952,558321.81,150
1563995,558334.065,1031
1564047,558353.265,98
1564516,558521.899,136
1564566,558537.642,550
1564662,558572.345,91
1564714,558589.048,646
1564987,558684.837,3950
1565395,558824.433,132
1565595,558900.877,74
1566195,559107.83,28
1566397,559178.836,3018
1566552,559233.155,1238
1566645,559266.401,696
1566929,559357.486,151
1566948,559362.014,704
1567383,559517.193,327
1567572,559582.806,1785
1567977,559723.586,583
1568001,559729.682,587
1568102,559765.329,209
1568374,559866.525,720
1568803,560023.928,723
1568842,560036.36,781
1568967,560088.438,1189
1569556,560295.616,152
1570105,560487.849,179
1570782,560732.29,175
1571532,560994.681,176
1571818,561100.662,19
1572144,561219.01,151
1572254,561266.608,597
1572405,561320.255,22
1572708,561422.668,188
1572775,561445.003,242
1572838,561466.107,70
1572943,561509.048,793
1573029,561534.072,23
1573054,561543.432,188
1573400,561658.772,3071
1573414,561664.292,69
1573424,561667.684,929
1574130,561915.212,503
1574250,561965.85,38
1574389,562011.29,194
1574405,562017.993,126
1574420,562024.665,168
1575328,562338.127,60
1576040,562580.696,699
1576277,562666.405,606
1576411,562718.644,847
1576694,562818.24,875
1576781,562854.575,37
1576792,562858.831,24
1576883,562897.198,493
1577369,563065.209,843
1577475,563109.767,382
1577810,563222.756,345
1577887,563254.883,447
1578202,563383.887,522
1578794,563599.305,453
1578807,563603.289,417
1578919,563639.448,158
1578922,563640.776,308
1579432,563813.891,13
1579811,563945.662,1252
1579957,563995.053,716
1580105,564044.652,795
1580301,564114.17,652
1580325,564126.217,405
1580662,564244.134,28
1580722,564263.67,206
1581053,564395.954,992
1581083,564404.401,46
1581107,564413.457,217
1582058,564760.407,689
1582632,564961.489,444
1582978,565086.573,772
1583186,565155.404,784
1583317,565203.482,57
1583685,565333.462,65
1584140,565495.105,386
1584343,565572.72,907
1584451,565611.038,2411
1584555,565651.933,953
1585030,565823.417,755
1585064,565834.136,39
1585067,565834.504,706
1585166,565873.319,315
1585309,565927.777,70
1585592,566028.115,228
1585831,566112.112,44
1585843,566116.896,1372
1585917,566146.719,744
1586213,566264.635,414
1586547,566389.385,604
1586758,566465.158,151
1586790,566475.318,41
1586871,566503.348,557
1587233,566634.145,1522
1587453,566704.927,2659
1587878,566859.995,47
1587885,566861.675,97
1588168,566960.728,119
1588194,566970.403,83
1588195,566970.776,91
1588255,566992.439,177
1588564,567109.252,189
1588623,567127.219,1006
1588903,567229.137,1635
1589070,567292.063,685
1589305,567384.636,140
1589510,567461.019,327
1589669,567512.729,434
1590336,567735.299,491
1590418,567767.009,1343
1590667,567844.016,1816
1590764,567877.407,696
1590842,567902.19,544
1591036,567971.82,946
1591075,567985.932,133
1591784,568255.412,1042
1592656,568561.868,809
1592879,568636.714,250
1593110,568717.751,150
1593591,568883.619,937
1593677,568911.746,97
1593894,568996.752,90
1593947,569013.583,947
1594244,569123.916,813
1594346,569156.428,60
1594431,569188.603,15
1594832,569331.671,597
1595104,569420.933,1090
1595647,569611.423,251
1595752,569650.59,463
1595859,569687.565,1535
1595876,569692.093,170
1595909,569704.381,558
1595943,569715.261,83
1596332,569861.368,3091
1596345,569866.264,263
1596736,570005.061,1790
1597150,570155.425,1074
1597547,570292.829,608
1597574,570302.957,1349
1597737,570360.043,1195
1597918,570423.337,957
1597954,570439.433,909
1597969,570444.281,822
1598019,570464.008,362
1598091,570485.784,589
1598293,570556.886,1178
1599069,570812.112,437
1599189,570862.35,319
1599344,570909.293,66
1599612,571005.642,1814
1599770,571056.937,27
1599839,571078.36,1791
1600564,571322.881,589
1600583,571327.634,3265
1600832,571421.199,480
1600928,571452.238,82
1600942,571456.734,1363
1601185,571548.135,477
1601315,571594.506,245
1601556,571670.665,981
1601646,571699.223,42
1601822,571757.089,1113
1601837,571764.758,15
1601848,571768.854,518
1601906,571792.789,337
1601935,571802.085,325
1602194,571904.546,1286
1602236,571920.546,389
1602351,571964.977,1534
1603187,572276.969,1243
1603918,572533.297,459
1604071,572597.776,148
1604246,572666.046,864
1604295,572680.254,352
1604396,572717.709,11
1604452,572736.701,935
1604492,572752.22,472
1604575,572777.419,35
1604695,572819.578,537
1604807,572867.977,321
1605032,572949.655,43
1605091,572968.806,921
1605200,573014.709,582
1605277,573044.069,60
1605745,573217.312,753
1606158,573364.38,1777
1606278,573414.023,548
1606507,573491.145,1284
1606726,573571.638,2144
1606795,573595.03,347
1607330,573782.737,15
1607453,573816.976,514
1607490,573832.624,35
1607937,574009.883,921
1608049,574050.058,120
1608124,574079.289,100
1608527,574230.086,748
1608634,574264.805,260
1608646,574268.256,132
1608722,574293.284,559
1608730,574294.884,466
1608796,574322.067,410
1609785,574682.169,307
1610182,574834.246,859
1610273,574863.269,613
1610419,574914.228,69
1610568,574964.179,277
1611030,575130.11,320
1611508,575292.986,391
1611570,575312.361,129
1611721,575359.225,32
1611906,575425.335,989
1612642,575680.833,20
1612803,575741.502,108
1612962,575790.845,353
1613134,575849.436,462
1613463,575966.953,194
1613499,575980.136,191
1613530,575991.545,752
1613677,576042.791,313
1613775,576078.182,102
1613925,576131.685,408
1614058,576177.443,814
1614153,576211.555,983
1614202,576228.514,225
1614349,576282.177,1217
1614420,576306.16,1380
1614458,576320.0,55
1615046,576526.283,294
1615123,576550.138,996
1615715,576756.869,247
1616002,576868.29,90
1616053,576883.793,74
1616641,577087.149,18
1616972,577221.065,352
1617530,577416.996,224
1617544,577420.131,1603
1617571,577429.747,203
1617597,577441.091,448
1617607,577444.771,13
1617957,577564.305,1104
1618251,577668.91,831
1618604,577791.291,389
1618623,577796.282,497
1618829,577868.104,148
1618882,577884.024,126
1619335,578044.1,209
1619610,578141.873,984
1619674,578166.737,29
1619753,578195.6,3809
1619995,578282.446,357
1620710,578536.023,891
1620724,578540.631,124
1620823,578576.982,164
1621609,578860.319,1053
1621820,578939.709,291
1621890,578964.509,211
1622053,579025.531,1224
1622246,579100.041,202
1622440,579163.224,188
1623102,579407.409,1130
1623533,579574.109,140
1623910,579711.753,1378
1624440,579918.661,350
1624600,579982.899,24
1624682,580009.682,1230
1624683,580009.762,12
1625169,580199.515,114
1625281,580236.409,467
1625464,580300.036,616
1625546,580322.323,1245
1625586,580337.794,1082
1625612,580346.641,19
1625635,580354.769,247
1625885,580441.803,538
1625956,580465.082,91
1625975,580473.497,1861
1626295,580592.721,478
1626513,580662.173,430
1626630,580710.282,1157
1626636,580711.289,1237
1627224,580912.494,528
1627381,580968.586,147
1627704,581082.419,169
1627846,581128.592,183
1627945,581163.166,40
1627983,581173.229,244
1628336,581284.855,649
1628579,581380.225,69
1628730,581437.438,57
1628760,581446.221,10
1628948,581510.297,585
1629475,581700.222,2382
1629651,581759.994,26
1629707,581780.985,249
1629878,581836.262,222
1630049,581898.499,166
1630076,581906.706,1310
1630162,581940.272,75
1630435,582038.042,376
1630473,582057.081,555
1630803,582180.931,1290
1631344,582381.543,106
1631415,582405.046,46
1631513,582435.076,60
1632013,582605.947,424
1632317,582714.069,446
1632425,582747.522,219
1632477,582769.058,382
1632479,582769.554,568
1632487,582773.313,840
1633066,582976.262,249
1633324,583075.586,223
1633340,583079.874,1218
1633445,583124.991,134
1633603,583178.348,1302
1634280,583426.975,512
1634384,583464.429,161
1634413,583475.997,185
1634530,583515.594,1292
1634684,583572.263,1319
1634821,583623.269,1228
1635036,583697.537,240
1635262,583788.172,33
1636046,584058.927,90
1636113,584081.854,497
1636332,584159.129,2831
1636341,584164.025,240
1636570,584241.942,804
1636813,584327.809,187
1636882,584353.152,474
1636930,584371.167,133
1637028,584398.686,302
1637220,584465.355,214
1637424,584536.12,601
1637716,584636.083,240
1638391,584889.19,111
1638393,584890.246,149
1638705,584990.722,129
1638731,584998.625,697
1639136,585144.826,43
1639257,585188.153,68
1639309,585207.928,202
1639885,585423.118,1028
1639927,585436.461,45
1639983,585455.084,32
1640072,585483.562,393
1640077,585488.602,154
1640193,585533.992,435
1640275,585567.143,1082
1640326,585590.166,40
1640639,585711.536,37
1640985,585831.067,111
1641128,585875.114,1673
1641425,585984.996,99
1641804,586109.15,757
1642157,586240.313,44
1642510,586364.9,78
1643027,586556.155,173
1643100,586583.418,13
1643325,586666.647,475
1643348,586677.094,1084
1643422,586706.405,129
1643643,586777.265,804
1643850,586850.943,88
1643860,586853.167,205
1644214,586987.033,363
1644495,587087.764,353
1644538,587104.068,2931
1644926,587235.567,849
1645544,587479.38,779
1645673,587530.435,325
1645838,587597.631,1123
1645887,587617.038,34
1645895,587619.758,254
1645989,587649.069,33
1646278,587751.258,144
1646380,587783.464,626
1646432,587804.711,1192
1646537,587847.109,40
1646685,587904.739,613
1647011,588016.19,779
1647328,588124.682,210
1647624,588233.574,381
1648077,588400.608,26
1648092,588404.943,871
1648245,588460.141,78
1648591,588589.272,1209
1648644,588607.383,278
1648682,588620.967,15
1648854,588686.132,4022
1649131,588795.215,164
1649196,588816.591,443
1649211,588820.703,920
1649292,588854.894,574
1649348,588876.957,1681
1649430,588901.02,491
1649636,588979.88,10
1649767,589028.855,1902
1650325,589223.727,507
1650636,589346.459,329
1650708,589371.61,225
1650988,589473.734,1802
1650990,589473.974,260
1651169,589532.836,502
1651307,589575.283,30
1651369,589595.426,119
1651431,589618.88,205
1652581,590045.521,143
1652704,590089.743,318
1652871,590152.237,127
1652872,590152.989,678
1653134,590239.305,349
1653480,590364.677,81
1653542,590385.557,1195
1654089,590580.861,3351
1654582,590764.903,626
1654602,590773.094,63
1654662,590794.566,446
1655187,590968.367,913
1655509,591071.564,297
1655808,591176.728,213
1655874,591200.376,1224
1656013,591252.181,269
1656260,591335.347,121
1656341,591363.234,71
1656509,591424.336,62
1656524,591428.992,112
1656585,591447.918,25
1656877,591554.907,585
1656900,591562.678,1370
1657033,591609.897,780
1657137,591643.671,2107
1657338,591716.869,905
1657594,591801.298,773
1657910,591909.039,16
1657931,591914.255,509
1658038,591955.309,364
1658313,592061.242,179
1658342,592069.817,200
1658380,592087.369,1950
1658384,592088.457,210
1658640,592173.958,72
1659007,592316.337,659
1659154,592372.527,3897
1659312,592420.637,48
1659351,592441.244,1526
1659462,592477.516,294
1659802,592597.303,21
1659973,592669.221,11
1660078,592706.227,707
1660284,592782.913,36
1660425,592837.2,2654
1660579,592890.333,1614
1660732,592946.172,1599
1660803,592970.603,547
1661434,593194.979,157
1661568,593239.923,1207
1661702,593285.952,1798
1661801,593320.912,13
1662037,593417.485,33
1662075,593429.979,1632
1662350,593530.473,269
1662352,593531.129,68
1662550,593594.134,133
1662648,593625.525,526
1662684,593637.557,119
1662807,593688.835,90
1663028,593764.865,299
1663074,593780.352,114
1663162,593812.431,166
1663601,593973.338,793
1663640,593986.394,193
1663822,594057.144,131
1663828,594058.68,1081
1663974,594113.893,10
1664380,594253.057,88
1664662,594347.63,24
1665001,594461.243,400
1665219,594538.584,515
1665237,594544.84,158
1665828,594758.881,1443
1665962,594806.143,353
1666004,594818.911,1826
1666427,594978.395,491
1666516,595011.161,133
1666892,595141.83,129
1667276,595284.145,1085
1667419,595333.84,1282
1668126,595574.503,835
1668201,595602.823,37
1668567,595734.786,81
1668679,595774.562,2280
1669021,595892.926,1357
1669262,595987.787,356
1669699,596155.894,218
1669953,596253.315,16
1670316,596391.391,317
1670559,596480.444,880
1670585,596491.868,434
1671036,596655.143,638
1671435,596790.643,787
1671919,596975.901,10
1671990,597000.444,48
1672016,597012.028,175
1672495,597184.647,846
1672900,597330.498,238
1673060,597386.466,1419
1673386,597499.694,711
1673570,597565.356,1244
1673582,597568.491,297
1674307,597846.899,824
1674315,597849.619,215
1674652,597973.376,197
1674688,597986.992,600
1674905,598074.604,37
1674928,598082.604,380
1675211,598180.522,128
1675392,598243.064,44
1675596,598309.974,179
1675735,598365.444,121
1675758,598375.172,2554
1675816,598399.955,1284
1676000,598469.009,361
1676007,598472.561,914
1676012,598474.273,506
1676163,598525.535,690
1676314,598587.357,279
1676344,598597.262,243
1676538,598663.787,684
1677503,599016.641,540
1677656,599078.815,936
1677946,599184.06,203
1678079,599225.643,21
1678145,599247.706,735
1678335,599319.065,46
1678519,599384.134,474
1678621,599418.39,702
1678858,599513.427,320
1679176,599622.16,684
1679284,599657.754,109
1679508,599748.188,1749
1679734,599827.706,197
1679792,599851.05,46
1679996,599933.368,12
1680062,599953.495,624
1680098,599966.022,999
1680489,600100.435,146
1680738,600186.433,168
1680886,600247.115,351
1681208,600372.267,44
1681232,600379.995,351
1681379,600437.369,305
1681766,600569.382,826
1681836,600598.469,412
1682474,600819.566,1586
1682622,600868.573,235
1682688,600890.029,712
1682709,600895.836,217
1682996,601003.049,518
1683280,601106.582,39
1683700,601257.714,1697
1683899,601327.664,38
1683923,601337.216,124
1684189,601434.973,456
1684250,601455.101,414
